HOG	OG	Gene Tree Parent Clade	MFC_ATCC27716_proteins	MFC_MF11_proteins	MFC_MF18_proteins	MFC_MF22_proteins	MFC_MF29_proteins	MFC_MF30_proteins	MFC_MF33_proteins	MFC_Ms42_proteins	MHP_111A_proteins	MHP_112B_proteins	MHP_116_proteins	MHP_11_proteins	MHP_1257_proteins	MHP_131B_proteins	MHP_133A_proteins	MHP_153B_proteins	MHP_154B_proteins	MHP_168L_proteins	MHP_168_proteins	MHP_232_proteins	MHP_4284_proteins	MHP_7422_proteins	MHP_7448_proteins	MHP_98_proteins	MHP_ES2L_proteins	MHP_ES2_proteins	MHP_F72C_proteins	MHP_J_proteins	MHP_KM014_proteins	MHP_LH_proteins	MHP_MHP650_proteins	MHP_MHP653_proteins	MHP_MHP679_proteins	MHP_MHP682_proteins	MHP_MHP691_proteins	MHP_MHP694_proteins	MHP_MHP696_proteins	MHP_MHP699_proteins	MHP_MHP709_proteins	MHP_NCTC10127_proteins	MHP_TB1_proteins	MHP_UFV01_proteins	MHP_UFV02_proteins	MHP_Ue273_proteins
N4.HOG0000428	OG0000151	n0	WP_002557634.1	WP_160580918.1	WP_160580918.1	WP_160580918.1	WP_160580918.1	WP_160580918.1	WP_160609274.1	WP_002557634.1			WP_348602580.1	WP_011206349.1	WP_020835828.1	WP_404924277.1	WP_404924277.1			WP_014579931.1	WP_014579931.1	WP_011206349.1	WP_020835828.1			WP_179696082.1	WP_160600765.1	WP_135618994.1		WP_044284689.1	WP_094521732.1	WP_179696082.1	WP_160600765.1					WP_135618994.1				WP_011206349.1	WP_014579931.1	WP_020835828.1	WP_020835828.1	
N4.HOG0000429	OG0000152	n0	WP_002557635.1	WP_160583657.1	WP_160583657.1	WP_160583657.1	WP_160580920.1	WP_160605342.1	WP_160609275.1	WP_002557635.1			WP_348602579.1	WP_011206348.1	WP_020835827.1	WP_404924276.1	WP_404924276.1			WP_014579930.1	WP_228365391.1	WP_011206348.1	WP_406823158.1			WP_179696081.1	WP_011206348.1	WP_020835827.1		WP_044284688.1	WP_094521731.1	WP_160606405.1	WP_160600763.1					WP_160606405.1				WP_011206348.1	WP_014579930.1	WP_020835827.1	WP_020835827.1	
N4.HOG0000430	OG0000153	n0	WP_002557636.1	WP_160580922.1	WP_160580922.1	WP_160580922.1	WP_160580922.1	WP_160605344.1	WP_160609276.1	WP_002557636.1			WP_233688497.1	WP_011206347.1	WP_011206347.1	WP_233688497.1	WP_233688497.1			WP_014579929.1	WP_014579929.1	WP_011206347.1	WP_406823157.1			WP_179696080.1	WP_160615699.1	WP_135618992.1		WP_011284258.1	WP_011206347.1	WP_233688497.1	WP_160600761.1					WP_011206347.1				WP_011206347.1	WP_014579929.1	WP_011206347.1	WP_011206347.1	
N4.HOG0000431	OG0000154	n0	WP_002557638.1	WP_160580926.1	WP_002557638.1	WP_002557638.1	WP_160580926.1	WP_160580926.1	WP_160609277.1	WP_002557638.1			WP_011206345.1	WP_011206345.1	WP_011206345.1	WP_160587842.1	WP_160587842.1			WP_044278028.1	WP_044278028.1	WP_011206345.1	WP_011206345.1			WP_011206345.1	WP_011206345.1	WP_094521730.1		WP_011206345.1	WP_094521730.1	WP_011206345.1	WP_011206345.1					WP_011206345.1				WP_011206345.1	WP_044278028.1	WP_243216280.1	WP_243216280.1	
N4.HOG0000432	OG0000155	n0	WP_002557642.1	WP_002557642.1	WP_002557642.1	WP_002557642.1	WP_002557642.1	WP_160605350.1	WP_160609279.1	WP_002557642.1			WP_348602573.1	WP_011206337.1	WP_020835820.1	WP_020835820.1	WP_020835820.1			WP_011206337.1	WP_011206337.1	WP_011206337.1	WP_020835820.1			WP_179695999.1	WP_179221183.1	WP_135618984.1		WP_011206337.1	WP_020835820.1	WP_233688493.1	WP_011206337.1					WP_020835820.1				WP_011206337.1	WP_011206337.1	WP_011290311.1	WP_011290311.1	
N4.HOG0000433	OG0000156	n0	WP_002557647.1	WP_160580941.1	WP_160583648.1	WP_160583648.1	WP_160580941.1	WP_160583648.1	WP_160583648.1	WP_002557647.1			WP_348602572.1	WP_011206335.1	WP_348571792.1	WP_011206335.1	WP_011206335.1			WP_011206335.1	WP_011206335.1	WP_011206335.1	WP_406823151.1			WP_011206335.1	WP_179221181.1	WP_011206335.1		WP_011206335.1	WP_011206335.1	WP_011206335.1	WP_160601028.1					WP_011206335.1				WP_011206335.1	WP_011206335.1	WP_011206335.1	WP_011206335.1	
N4.HOG0000434	OG0000157	n0	WP_002557648.1	WP_002557648.1	WP_160583646.1	WP_160583646.1	WP_002557648.1	WP_160583646.1	WP_160609306.1	WP_002557648.1			WP_348602571.1	WP_011206334.1	WP_020835818.1	WP_011206334.1	WP_011206334.1			WP_014579918.1	WP_014579918.1	WP_011206334.1	WP_020835818.1			WP_179695997.1	WP_011206334.1	WP_014579918.1		WP_011206334.1	WP_011206334.1	WP_011206334.1	WP_160601030.1					WP_011206334.1				WP_011206334.1	WP_252862135.1	WP_011290309.1	WP_011290309.1	
N4.HOG0000435	OG0000158	n0	WP_002557650.1	WP_160603069.1	WP_160583643.1	WP_160583643.1	WP_002557650.1	WP_160605356.1	WP_160609281.1	WP_002557650.1			WP_348602570.1	WP_011206332.1	WP_348571790.1	WP_404924268.1	WP_404924268.1			WP_014579917.1	WP_014579917.1	WP_011206332.1	WP_406823149.1			WP_179695995.1	WP_179221179.1	WP_135618980.1		WP_044284685.1	WP_094521727.1	WP_275092455.1	WP_160601032.1					WP_160606413.1				WP_011206332.1	WP_014579917.1	WP_308704549.1	WP_308704549.1	
N4.HOG0000436	OG0000159	n0	WP_002557667.1	WP_002557667.1	WP_002557667.1	WP_002557667.1	WP_002557667.1	WP_002557667.1	WP_002557667.1	WP_002557667.1			WP_011206289.1	WP_011206289.1	WP_011206289.1	WP_011206289.1	WP_011206289.1			WP_011206289.1	WP_011206289.1	WP_011206289.1	WP_011206289.1			WP_011206289.1	WP_011206289.1	WP_011206289.1		WP_011206289.1	WP_011206289.1	WP_011206289.1	WP_011206289.1					WP_011206289.1				WP_011206289.1	WP_011206289.1	WP_011206289.1	WP_011206289.1	
N4.HOG0000437	OG0000160	n0	WP_002557668.1	WP_002557668.1	WP_002557668.1	WP_002557668.1	WP_160580992.1	WP_002557668.1	WP_002557668.1	WP_002557668.1			WP_011284209.1	WP_044284799.1	WP_348571739.1	WP_179221158.1	WP_179221158.1			WP_044278019.1	WP_044278019.1	WP_044284799.1	WP_406823128.1			WP_011284209.1	WP_179221158.1	WP_011284209.1		WP_011284209.1	WP_081430769.1	WP_233688466.1	WP_011284209.1					WP_160590318.1				WP_044284799.1	WP_044278019.1	WP_011290271.1	WP_011290271.1	
N4.HOG0000438	OG0000161	n0	WP_002557669.1	WP_160603116.1	WP_160593407.1	WP_160580994.1	WP_160580994.1	WP_160603116.1	WP_160593407.1	WP_002557669.1			WP_011206287.1	WP_011206287.1	WP_348571736.1	WP_011206287.1	WP_011206287.1			WP_014579880.1	WP_014579880.1	WP_011206287.1	WP_406823127.1			WP_011206287.1	WP_146379654.1	WP_011206287.1		WP_011206287.1	WP_011206287.1	WP_011206287.1	WP_011206287.1					WP_160606813.1				WP_011206287.1	WP_014579880.1	WP_011206287.1	WP_011206287.1	
N4.HOG0000439	OG0000162	n0	WP_002557671.1	WP_160581406.1	WP_160581406.1	WP_160581406.1	WP_160581406.1	WP_160581406.1, WP_160605651.1	WP_002557671.1	WP_002557671.1			WP_135619210.1	WP_081430781.1	WP_348572151.1	WP_135619210.1	WP_135619210.1			WP_081632352.1	WP_081450704.1	WP_081430781.1	WP_135619210.1			WP_135619210.1	WP_135619210.1	WP_135619210.1		WP_044284671.1		WP_135619210.1	WP_135619210.1					WP_160606827.1				WP_081430781.1	WP_081450704.1	WP_044272532.1	WP_044272532.1	
N4.HOG0000440	OG0000163	n0	WP_002557672.1	WP_160581408.1	WP_160584006.1	WP_160584006.1	WP_160581408.1	WP_160581408.1	WP_160584006.1	WP_002557672.1			WP_348571730.1	WP_011206284.1	WP_348571730.1	WP_404924246.1	WP_404924246.1			WP_014579877.1	WP_014579877.1	WP_011206284.1	WP_406823125.1			WP_094521716.1	WP_179221156.1	WP_135618936.1		WP_044284670.1	WP_094521716.1	WP_233688464.1	WP_160600721.1					WP_160606817.1				WP_011206284.1	WP_014579877.1	WP_243216224.1	WP_243216224.1	
N4.HOG0000441	OG0000164	n0	WP_002557677.1	WP_002557677.1	WP_160593411.1	WP_002557677.1	WP_160581414.1	WP_160581414.1	WP_160581414.1	WP_002557677.1			WP_233688726.1	WP_011206143.1	WP_348572081.1	WP_348572081.1	WP_348572081.1			WP_014579775.1	WP_014579775.1	WP_011206143.1	WP_406823258.1			WP_179696123.1	WP_179221094.1	WP_135618732.1		WP_011284064.1	WP_094521642.1	WP_233688726.1	WP_160601269.1					WP_160606619.1				WP_011206143.1	WP_014579775.1	WP_160601269.1	WP_160601269.1	
N4.HOG0000442	OG0000165	n0	WP_002557684.1	WP_002557684.1	WP_002557684.1	WP_002557684.1	WP_002557684.1	WP_002557684.1	WP_002557684.1	WP_002557684.1			WP_348602846.1	WP_011206200.1	WP_011206200.1	WP_011206200.1	WP_011206200.1			WP_016340213.1	WP_014579808.1	WP_011206200.1	WP_011206200.1			WP_011206200.1	WP_011206200.1	WP_011206200.1		WP_011206200.1	WP_011206200.1	WP_011206200.1	WP_160600902.1					WP_011206200.1				WP_011206200.1	WP_014579808.1	WP_011206200.1	WP_011206200.1	
N4.HOG0000443	OG0000166	n0	WP_002557689.1	WP_160581423.1	WP_002557689.1	WP_002557689.1	WP_160581423.1	WP_160605426.1	WP_160609426.1	WP_002557689.1			WP_348602850.1	WP_011206204.1	WP_160590029.1	WP_160590029.1	WP_160590029.1			WP_014579811.1	WP_014579811.1	WP_011206204.1	WP_160590029.1			WP_179696004.1	WP_179221120.1	WP_135618840.1		WP_011284126.1	WP_094521676.1	WP_233688759.1	WP_160600910.1					WP_011290193.1				WP_011206204.1	WP_014579811.1	WP_011290193.1	WP_011290193.1	
N4.HOG0000444	OG0000167	n0	WP_002557692.1	WP_160581429.1	WP_160581429.1	WP_160581429.1	WP_160581429.1	WP_160581429.1	WP_160581429.1	WP_002557692.1			WP_348602852.1	WP_011206207.1	WP_011206207.1	WP_011206207.1	WP_011206207.1			WP_014579814.1	WP_014579814.1	WP_011206207.1	WP_011206207.1			WP_011206207.1	WP_135618846.1	WP_135618846.1		WP_011206207.1	WP_011206207.1	WP_011206207.1	WP_011206207.1					WP_011206207.1				WP_011206207.1	WP_088764587.1	WP_011206207.1	WP_011206207.1	
N4.HOG0000445	OG0000168	n0	WP_002557693.1	WP_160584058.1	WP_160584058.1	WP_160584058.1	WP_002557693.1	WP_160605430.1	WP_002557693.1	WP_002557693.1			WP_348602853.1	WP_044284793.1	WP_135618848.1	WP_404924203.1	WP_404924203.1			WP_014579815.1	WP_014579815.1	WP_044284793.1	WP_135618848.1			WP_135618848.1	WP_135618848.1	WP_135618848.1		WP_052259109.1	WP_044284793.1	WP_233688406.1	WP_160587908.1					WP_160606591.1				WP_044284793.1	WP_014579815.1	WP_233688406.1	WP_233688406.1	
N4.HOG0000446	OG0000169	n0	WP_002557698.1	WP_002557698.1	WP_002557698.1	WP_002557698.1	WP_002557698.1	WP_002557698.1	WP_002557698.1	WP_002557698.1			WP_179221201.1	WP_002557698.1	WP_002557698.1	WP_002557698.1	WP_002557698.1			WP_002557698.1	WP_002557698.1	WP_002557698.1	WP_002557698.1			WP_179221201.1	WP_179221201.1	WP_002557698.1		WP_002557698.1	WP_094521497.1	WP_094521497.1	WP_002557698.1					WP_160606931.1				WP_002557698.1	WP_002557698.1	WP_002557698.1	WP_002557698.1	
N4.HOG0000447	OG0000170	n0	WP_002557704.1	WP_160603210.1	WP_002557704.1	WP_002557704.1	WP_002557704.1	WP_160603210.1	WP_160609326.1	WP_002557704.1			WP_020835862.1	WP_011206420.1	WP_020835862.1	WP_020835862.1	WP_020835862.1			WP_014579964.1	WP_014579964.1	WP_011206420.1	WP_020835862.1			WP_014579964.1	WP_179221204.1	WP_011206420.1		WP_044284702.1		WP_233688526.1	WP_011206420.1					WP_044284702.1				WP_011206420.1	WP_014579964.1	WP_020835862.1	WP_020835862.1, WP_243234994.1	
N4.HOG0000448	OG0000171	n0	WP_002557706.1	WP_160581256.1	WP_160581256.1	WP_160581256.1	WP_160581256.1	WP_002557706.1	WP_160581256.1	WP_002557706.1			WP_348602609.1	WP_011206422.1	WP_011290367.1	WP_404924298.1	WP_404924298.1			WP_014579966.1	WP_014579966.1	WP_011206422.1	WP_011290367.1			WP_050195447.1	WP_050195447.1	WP_011206422.1		WP_011206422.1	WP_011206422.1	WP_011206422.1	WP_050195447.1					WP_050195447.1				WP_011206422.1	WP_014579966.1	WP_011290367.1	WP_011290367.1	
N4.HOG0000449	OG0000172	n0	WP_002557707.1	WP_160583901.1	WP_160583901.1	WP_160583901.1	WP_002557707.1	WP_002557707.1	WP_002557707.1	WP_002557707.1			WP_011206424.1	WP_011206424.1	WP_011206424.1	WP_011206424.1	WP_011206424.1			WP_011206424.1	WP_011206424.1	WP_011206424.1	WP_011206424.1			WP_011206424.1	WP_011206424.1	WP_011206424.1		WP_011206424.1	WP_011206424.1	WP_011206424.1	WP_011206424.1					WP_011206424.1				WP_011206424.1	WP_088764594.1	WP_011206424.1	WP_011206424.1	
N4.HOG0000450	OG0000173	n0	WP_002557708.1	WP_002557708.1	WP_002557708.1	WP_002557708.1	WP_002557708.1	WP_002557708.1	WP_002557708.1	WP_002557708.1			WP_160588049.1	WP_011206425.1	WP_348571830.1	WP_011206425.1	WP_011206425.1			WP_011206425.1	WP_011206425.1	WP_011206425.1	WP_011206425.1			WP_011206425.1	WP_135619059.1	WP_135619059.1		WP_011284312.1	WP_094521499.1	WP_094521499.1	WP_160600927.1					WP_011284312.1				WP_011206425.1	WP_011206425.1	WP_243216312.1	WP_243216312.1	
N4.HOG0000451	OG0000174	n0	WP_002557709.1	WP_160583903.1	WP_160583903.1	WP_160583903.1	WP_002557709.1	WP_160605538.1	WP_002557709.1	WP_002557709.1			WP_348602610.1	WP_011206426.1	WP_160600929.1	WP_160600929.1	WP_160600929.1			WP_014579967.1	WP_014579967.1	WP_011206426.1	WP_406823176.1			WP_179695911.1	WP_011290369.1	WP_011290369.1		WP_011284313.1	WP_094521500.1	WP_233688528.1	WP_160600929.1					WP_160606711.1				WP_011206426.1	WP_014579967.1	WP_011290369.1	WP_011290369.1	
N4.HOG0000452	OG0000175	n0	WP_002557712.1	WP_002557712.1	WP_002557712.1	WP_002557712.1	WP_002557712.1	WP_160605541.1	WP_160609328.1	WP_002557712.1			WP_160585645.1	WP_011206429.1	WP_160585645.1	WP_404924532.1	WP_404924300.1			WP_014579969.1	WP_014579969.1	WP_011206429.1	WP_160606707.1			WP_160585645.1	WP_011206429.1	WP_135619064.1		WP_011284316.1	WP_094521754.1	WP_233688530.1	WP_160588054.1					WP_160606707.1				WP_011206429.1	WP_014579969.1	WP_011206429.1	WP_011206429.1	
N4.HOG0000453	OG0000176	n0	WP_002557719.1	WP_160593449.1	WP_160593449.1	WP_160583912.1	WP_160581268.1	WP_160593449.1	WP_160609331.1	WP_002557719.1			WP_348602616.1	WP_011206439.1	WP_160607777.1	WP_160585271.1	WP_160585271.1			WP_014579976.1	WP_014579976.1	WP_011206439.1	WP_406823178.1			WP_160585271.1	WP_179221225.1	WP_135619075.1		WP_011284321.1	WP_094521505.1	WP_233688535.1	WP_160600939.1					WP_160606699.1				WP_011206439.1	WP_014579976.1	WP_243216326.1	WP_243216326.1	
N4.HOG0000454	OG0000177	n0	WP_002557720.1	WP_160581270.1	WP_160581270.1	WP_160581270.1	WP_160581270.1	WP_160581270.1	WP_160609332.1	WP_039387687.1			WP_160606697.1	WP_011206440.1	WP_160585273.1	WP_160585273.1	WP_160585273.1			WP_014579977.1	WP_014579977.1	WP_011206440.1	WP_160585273.1			WP_160585273.1	WP_160585273.1	WP_135619077.1		WP_044284706.1	WP_094521506.1	WP_233688536.1	WP_014579977.1					WP_160606697.1				WP_011206440.1	WP_014579977.1	WP_233688536.1	WP_233688536.1	
N4.HOG0000455	OG0000178	n0	WP_002557721.1	WP_002557721.1	WP_002557721.1	WP_002557721.1	WP_002557721.1	WP_002557721.1	WP_002557721.1	WP_002557721.1			WP_348602617.1	WP_011206441.1	WP_020835878.1	WP_160585275.1	WP_160585275.1			WP_011206441.1	WP_011206441.1	WP_011206441.1	WP_044272620.1			WP_020835878.1	WP_011206441.1	WP_011206441.1		WP_020835878.1	WP_020835878.1	WP_011206441.1	WP_020835878.1					WP_020835878.1				WP_011206441.1	WP_011206441.1	WP_011206441.1	WP_011206441.1	
N4.HOG0000456	OG0000179	n0	WP_002557724.1	WP_160581274.1	WP_160581274.1	WP_160581274.1	WP_160581274.1	WP_002557724.1	WP_160609333.1	WP_002557724.1			WP_014579979.1	WP_011206444.1	WP_020835880.1	WP_020835880.1	WP_020835880.1			WP_014579979.1	WP_014579979.1	WP_011206444.1	WP_020835880.1			WP_014579979.1	WP_179221227.1	WP_011206444.1		WP_014579979.1	WP_014579979.1	WP_233688538.1	WP_160600943.1					WP_014579979.1				WP_011206444.1	WP_252862150.1	WP_179221227.1	WP_179221227.1	
N4.HOG0000457	OG0000180	n0	WP_002557725.1	WP_002557725.1	WP_002557725.1	WP_002557725.1	WP_002557725.1	WP_002557725.1	WP_002557725.1	WP_002557725.1			WP_011206445.1	WP_011206445.1	WP_081642895.1	WP_081642895.1	WP_081642895.1			WP_011206445.1	WP_011206445.1	WP_011206445.1	WP_081642895.1			WP_011206445.1	WP_160600945.1	WP_011206445.1		WP_011206445.1	WP_011206445.1	WP_160600945.1	WP_160600945.1					WP_011206445.1				WP_011206445.1	WP_011206445.1	WP_160590181.1	WP_160590181.1	
N4.HOG0000458	OG0000181	n0	WP_002557727.1	WP_039387691.1	WP_039387691.1	WP_039387691.1	WP_039387691.1	WP_039387691.1	WP_160609335.1	WP_039387691.1			WP_348602622.1	WP_020835888.1	WP_020835888.1	WP_020835888.1	WP_020835888.1			WP_014579985.1	WP_014579985.1	WP_020835888.1	WP_020835888.1			WP_020835888.1	WP_179221235.1	WP_135619094.1		WP_044284715.1	WP_020835888.1	WP_020835888.1	WP_160601136.1					WP_160606860.1				WP_020835888.1	WP_014579985.1	WP_020835888.1	WP_020835888.1	
N4.HOG0000459	OG0000182	n0	WP_002557729.1	WP_160603214.1	WP_002557729.1	WP_002557729.1	WP_002557729.1	WP_002557729.1	WP_160603214.1	WP_002557729.1			WP_014579987.1	WP_011206453.1	WP_011206453.1	WP_011206453.1	WP_011206453.1			WP_014579987.1	WP_014579987.1	WP_011206453.1	WP_011206453.1			WP_011284337.1	WP_014579987.1	WP_011206453.1		WP_011284337.1	WP_011206453.1	WP_011206453.1	WP_011206453.1					WP_160585211.1				WP_011206453.1	WP_014579987.1	WP_011206453.1	WP_011206453.1	
N4.HOG0000460	OG0000183	n0	WP_002557735.1	WP_002557735.1	WP_002557735.1	WP_002557735.1	WP_002557735.1	WP_002557735.1	WP_002557735.1	WP_002557735.1			WP_348571845.1	WP_011206459.1	WP_348571845.1	WP_011206459.1	WP_011206459.1			WP_011206459.1	WP_011206459.1	WP_011206459.1	WP_011206459.1			WP_011206459.1	WP_011206459.1	WP_135619099.1		WP_011206459.1	WP_011206459.1	WP_011206459.1	WP_011206459.1					WP_011206459.1				WP_011206459.1	WP_011206459.1	WP_011206459.1	WP_011206459.1	
N4.HOG0000461	OG0000184	n0	WP_002557740.1	WP_160584044.1	WP_160584044.1	WP_160584044.1	WP_160581467.1	WP_160605633.1	WP_160581467.1	WP_002557740.1			WP_160585238.1	WP_011206468.1	WP_160585238.1	WP_160585238.1	WP_160585238.1			WP_011206468.1	WP_011206468.1	WP_011206468.1	WP_011206468.1			WP_135619119.1	WP_146379743.1	WP_135619119.1		WP_011206468.1	WP_011206468.1	WP_011206468.1	WP_135619119.1					WP_011206468.1				WP_011206468.1	WP_011206468.1	WP_160585238.1	WP_160585238.1	
N4.HOG0000462	OG0000185	n0	WP_002557743.1	WP_002557743.1	WP_160584048.1	WP_160584048.1	WP_002557743.1	WP_002557743.1	WP_002557743.1	WP_002557743.1			WP_146379740.1	WP_011206465.1	WP_020835897.1	WP_146379740.1	WP_146379740.1			WP_011206465.1	WP_011206465.1	WP_011206465.1	WP_146379740.1			WP_020835897.1	WP_011290398.1	WP_135619116.1		WP_011206465.1	WP_094521514.1	WP_011206465.1	WP_020835897.1					WP_146379740.1				WP_011206465.1	WP_011206465.1	WP_011206465.1	WP_011206465.1	
N4.HOG0000463	OG0000186	n0	WP_002557750.1	WP_160603234.1	WP_160583995.1	WP_160583995.1	WP_160581292.1	WP_160603234.1	WP_160603234.1	WP_002557750.1			WP_135618718.1	WP_011205937.1	WP_348572074.1	WP_020835656.1	WP_020835656.1			WP_014579739.1	WP_014579739.1	WP_011205937.1	WP_348572074.1			WP_179696043.1	WP_011205937.1	WP_135618718.1		WP_044284745.1	WP_094521637.1	WP_135618718.1	WP_160601247.1					WP_020835656.1				WP_011205937.1	WP_014579739.1	WP_020835656.1	WP_020835656.1	
N4.HOG0000464	OG0000187	n0	WP_002557753.1	WP_002557753.1	WP_002557753.1	WP_002557753.1	WP_002557753.1	WP_002557753.1	WP_002557753.1	WP_002557753.1			WP_011284055.1	WP_011205934.1	WP_011284055.1	WP_011284055.1	WP_011284055.1			WP_014579741.1	WP_014579741.1	WP_011205934.1	WP_011284055.1			WP_011284055.1	WP_011284055.1	WP_011284055.1		WP_011284055.1	WP_011284055.1	WP_011284055.1	WP_011284055.1					WP_011284055.1				WP_011205934.1	WP_014579741.1	WP_243216062.1	WP_243216062.1	
N4.HOG0000465	OG0000188	n0	WP_002557755.1	WP_160603230.1	WP_002557755.1	WP_002557755.1	WP_002557755.1	WP_002557755.1	WP_160603230.1	WP_002557755.1			WP_011205932.1	WP_011205932.1	WP_011205932.1	WP_011205932.1	WP_011205932.1			WP_011205932.1	WP_011205932.1	WP_011205932.1	WP_011205932.1			WP_011205932.1	WP_011205932.1	WP_011205932.1		WP_011205932.1	WP_011205932.1	WP_011205932.1	WP_160601241.1					WP_011205932.1				WP_011205932.1	WP_011205932.1	WP_011205932.1	WP_011205932.1	
N4.HOG0000466	OG0000189	n0	WP_002557756.1	WP_160583993.1	WP_160593473.1	WP_160583993.1	WP_160581293.1	WP_160605456.1	WP_160609372.1	WP_039387623.1			WP_348602521.1	WP_011206257.1	WP_348571642.1	WP_160607686.1	WP_160607686.1			WP_014579854.1	WP_014579854.1	WP_011206257.1	WP_406823100.1			WP_179696024.1	WP_179221142.1	WP_135618893.1		WP_044284657.1	WP_094521695.1	WP_233688438.1	WP_160601185.1					WP_160606844.1				WP_011206257.1	WP_014579854.1	WP_243216195.1	WP_243216195.1	
N4.HOG0000467	OG0000190	n0	WP_002557757.1	WP_002557757.1	WP_002557757.1	WP_002557757.1	WP_002557757.1	WP_160605458.1	WP_160605458.1	WP_002557757.1			WP_011206256.1	WP_011206256.1	WP_011206256.1	WP_011206256.1	WP_011206256.1			WP_011206256.1	WP_011206256.1	WP_011206256.1	WP_146379637.1			WP_179696023.1	WP_011206256.1	WP_011206256.1		WP_011206256.1	WP_011206256.1	WP_011206256.1	WP_011206256.1					WP_011206256.1				WP_011206256.1	WP_011206256.1	WP_011206256.1	WP_011206256.1	
N4.HOG0000468	OG0000191	n0	WP_002557761.1	WP_255454511.1	WP_255454511.1	WP_255454511.1	WP_002557761.1	WP_255454511.1	WP_258556776.1	WP_002557761.1			WP_348602517.1	WP_011206251.1	WP_348571650.1	WP_020835755.1	WP_020835755.1			WP_014579850.1	WP_014579850.1	WP_011206251.1	WP_020835755.1			WP_020835755.1	WP_135619204.1	WP_135619204.1		WP_011284173.1	WP_011290223.1	WP_011206251.1	WP_135619204.1					WP_020835755.1				WP_011206251.1	WP_014579850.1	WP_011206251.1	WP_011206251.1	
N4.HOG0000469	OG0000192	n0	WP_002557763.1	WP_160603226.1	WP_002557763.1	WP_002557763.1	WP_160581299.1	WP_160605464.1	WP_160609368.1	WP_002557763.1			WP_348602857.1	WP_011205992.1	WP_348572133.1	WP_160587990.1	WP_160587990.1			WP_011284001.1	WP_011284001.1	WP_011205992.1	WP_404912441.1			WP_179696089.1	WP_179221288.1	WP_011205992.1		WP_011284001.1	WP_011205992.1	WP_011284001.1	WP_011284001.1					WP_011284001.1				WP_011205992.1	WP_088764622.1	WP_011205992.1	WP_011205992.1	
N4.HOG0000470	OG0000193	n0	WP_002557766.1	WP_002557766.1	WP_002557766.1	WP_002557766.1	WP_002557766.1	WP_002557766.1	WP_002557766.1	WP_002557766.1			WP_094521610.1	WP_011283999.1	WP_094521610.1	WP_094521610.1	WP_094521610.1			WP_011283999.1	WP_011283999.1	WP_011283999.1	WP_094521610.1			WP_094521610.1	WP_011283999.1	WP_011283999.1		WP_011283999.1	WP_094521610.1	WP_011283999.1	WP_011283999.1					WP_011283999.1				WP_011283999.1	WP_011283999.1	WP_011283999.1	WP_011283999.1	
N4.HOG0000471	OG0000194	n0	WP_002557768.1	WP_002557768.1	WP_002557768.1	WP_002557768.1	WP_002557768.1	WP_002557768.1	WP_002557768.1	WP_002557768.1			WP_011290023.1	WP_011206096.1	WP_011290023.1	WP_011290023.1	WP_011290023.1			WP_011283923.1	WP_011283923.1	WP_011206096.1	WP_011290023.1			WP_011283923.1	WP_011290023.1	WP_011283923.1		WP_011283923.1	WP_094521582.1	WP_011283923.1	WP_094521582.1					WP_160606664.1				WP_011206096.1	WP_011283923.1	WP_243215993.1	WP_243215993.1	
N4.HOG0000472	OG0000195	n0	WP_002557769.1	WP_002557769.1	WP_002557769.1	WP_002557769.1	WP_002557769.1	WP_002557769.1	WP_002557769.1	WP_002557769.1			WP_011283924.1	WP_011206095.1	WP_094521583.1	WP_094521583.1	WP_094521583.1			WP_011283924.1	WP_011283924.1	WP_011206095.1	WP_094521583.1			WP_011283924.1	WP_011290024.1	WP_094521583.1		WP_011283924.1	WP_094521583.1	WP_011283924.1	WP_094521583.1					WP_011283924.1				WP_011206095.1	WP_011283924.1	WP_011283924.1	WP_011283924.1	
N4.HOG0000473	OG0000196	n0	WP_002557774.1	WP_160581303.1	WP_160581303.1	WP_002557774.1	WP_160581303.1	WP_160581303.1	WP_002557774.1	WP_002557774.1			WP_228729168.1	WP_011206091.1	WP_228729168.1	WP_020835573.1	WP_020835573.1			WP_014579648.1	WP_014579648.1	WP_011206091.1	WP_179695841.1			WP_179695841.1	WP_179221025.1	WP_228729168.1		WP_014579648.1	WP_094521584.1	WP_014579648.1	WP_228729168.1					WP_020835573.1				WP_011206091.1	WP_014579648.1	WP_228729168.1	WP_228729168.1	
N4.HOG0000474	OG0000197	n0	WP_002557775.1	WP_160593477.1	WP_160593477.1	WP_002557775.1	WP_002557775.1	WP_160605466.1	WP_002557775.1	WP_002557775.1			WP_348602746.1	WP_011206090.1	WP_041361572.1	WP_404924405.1	WP_404924405.1			WP_014579647.1	WP_014579647.1	WP_011206090.1	WP_406823236.1			WP_041361572.1	WP_041361572.1	WP_041361572.1		WP_041361572.1	WP_041361572.1	WP_041361572.1	WP_041361572.1					WP_041361572.1				WP_011206090.1	WP_014579647.1	WP_011206090.1	WP_011206090.1	
