HOG	OG	Gene Tree Parent Clade	MFC_ATCC27716_proteins	MFC_MF11_proteins	MFC_MF18_proteins	MFC_MF22_proteins	MFC_MF29_proteins	MFC_MF30_proteins	MFC_MF33_proteins	MFC_Ms42_proteins	MHP_111A_proteins	MHP_112B_proteins	MHP_116_proteins	MHP_11_proteins	MHP_1257_proteins	MHP_131B_proteins	MHP_133A_proteins	MHP_153B_proteins	MHP_154B_proteins	MHP_168L_proteins	MHP_168_proteins	MHP_232_proteins	MHP_4284_proteins	MHP_7422_proteins	MHP_7448_proteins	MHP_98_proteins	MHP_ES2L_proteins	MHP_ES2_proteins	MHP_F72C_proteins	MHP_J_proteins	MHP_KM014_proteins	MHP_LH_proteins	MHP_MHP650_proteins	MHP_MHP653_proteins	MHP_MHP679_proteins	MHP_MHP682_proteins	MHP_MHP691_proteins	MHP_MHP694_proteins	MHP_MHP696_proteins	MHP_MHP699_proteins	MHP_MHP709_proteins	MHP_NCTC10127_proteins	MHP_TB1_proteins	MHP_UFV01_proteins	MHP_UFV02_proteins	MHP_Ue273_proteins
N3.HOG0000412	OG0000174	n0									WP_404912001.1	WP_404912001.1						WP_160600929.1	WP_160600929.1					WP_020835866.1	WP_011290369.1				WP_146379719.1					WP_160615593.1	WP_160590195.1	WP_160585648.1	WP_160600929.1			WP_160584927.1						WP_160600929.1
N3.HOG0000413	OG0000175	n0									WP_404912008.1	WP_404913662.1						WP_160585645.1	WP_160585645.1					WP_020835868.1	WP_011206429.1				WP_146379721.1					WP_160615587.1	WP_160590193.1	WP_160585645.1	WP_160588054.1			WP_160584931.1						WP_160585645.1
N3.HOG0000414	OG0000176	n0									WP_160607777.1	WP_160607777.1						WP_404924025.1	WP_404924025.1					WP_020835876.1	WP_011290377.1				WP_146379725.1					WP_146379725.1	WP_160590187.1	WP_011284321.1	WP_160607777.1			WP_160585271.1						WP_347952289.1
N3.HOG0000415	OG0000177	n0									WP_160585273.1	WP_160585273.1						WP_160585273.1	WP_160585273.1					WP_020835877.1	WP_020835877.1				WP_146379726.1					WP_160585273.1	WP_160585273.1	WP_160585273.1	WP_160585273.1			WP_160585273.1						WP_347952290.1
N3.HOG0000416	OG0000178	n0									WP_020835878.1	WP_020835878.1						WP_044272620.1	WP_044272620.1					WP_020835878.1	WP_044272620.1				WP_044272620.1					WP_044272620.1	WP_044272620.1	WP_044272620.1	WP_044272620.1			WP_160585275.1						WP_044272620.1
N3.HOG0000417	OG0000179	n0									WP_160585639.1	WP_160585639.1						WP_014579979.1	WP_014579979.1					WP_020835880.1	WP_014579979.1				WP_020835880.1					WP_160590183.1	WP_160590183.1	WP_160585639.1	WP_014579979.1			WP_020835880.1						WP_160585639.1
N3.HOG0000418	OG0000180	n0									WP_160585638.1	WP_160585638.1						WP_011206445.1	WP_011206445.1					WP_081642895.1	WP_011206445.1				WP_081642895.1					WP_160585638.1	WP_160590181.1	WP_160585638.1	WP_160607773.1			WP_081642895.1						WP_160585638.1
N3.HOG0000419	OG0000181	n0									WP_020835888.1	WP_020835888.1						WP_020835888.1	WP_020835888.1					WP_020835888.1	WP_044272634.1				WP_020835888.1					WP_160585796.1	WP_160590523.1	WP_160585796.1	WP_160585796.1			WP_020835888.1						WP_020835888.1
N3.HOG0000420	OG0000182	n0									WP_011284337.1	WP_011284337.1						WP_011206453.1	WP_011206453.1					WP_011206453.1	WP_011290389.1				WP_011206453.1					WP_011284337.1	WP_011206453.1	WP_160585798.1	WP_011206453.1			WP_160585211.1						WP_011206453.1
N3.HOG0000421	OG0000183	n0									WP_011206459.1	WP_011206459.1						WP_011206459.1	WP_011206459.1					WP_011206459.1	WP_011206459.1				WP_011206459.1					WP_011206459.1	WP_011206459.1	WP_011206459.1	WP_011206459.1			WP_011206459.1						WP_011206459.1
N3.HOG0000422	OG0000184	n0									WP_011206468.1	WP_011206468.1						WP_160585238.1	WP_160585238.1					WP_011290401.1	WP_011290401.1				WP_146379743.1					WP_160585238.1	WP_011206468.1	WP_011206468.1	WP_160588140.1			WP_160585238.1						WP_011290401.1
N3.HOG0000423	OG0000185	n0									WP_020835897.1	WP_020835897.1						WP_404924034.1	WP_404924034.1					WP_020835897.1	WP_011290398.1				WP_146379740.1					WP_020835897.1	WP_020835897.1	WP_020835897.1	WP_020835897.1			WP_020835897.1						WP_347952304.1
N3.HOG0000424	OG0000186	n0									WP_404912349.1	WP_404912349.1						WP_020835656.1	WP_020835656.1					WP_020835656.1	WP_020835656.1				WP_020835656.1					WP_020835656.1	WP_160590268.1	WP_160585782.1	WP_044284745.1			WP_160585103.1						WP_347952429.1
N3.HOG0000425	OG0000187	n0									WP_011284055.1	WP_011284055.1						WP_011284055.1	WP_011284055.1					WP_011284055.1	WP_011284055.1				WP_011284055.1					WP_011284055.1	WP_011284055.1	WP_160585781.1	WP_160585781.1			WP_011284055.1						WP_011284055.1
N3.HOG0000426	OG0000188	n0									WP_011205932.1	WP_011205932.1						WP_011205932.1	WP_011205932.1					WP_011205932.1	WP_011205932.1				WP_011205932.1					WP_011205932.1	WP_011205932.1	WP_011205932.1	WP_011205932.1			WP_011205932.1						WP_011205932.1
N3.HOG0000427	OG0000189	n0									WP_404911845.1	WP_404911845.1						WP_404923954.1	WP_404923954.1					WP_020835758.1	WP_044272496.1				WP_146379638.1					WP_160615909.1	WP_160590301.1	WP_160585791.1	WP_160607686.1			WP_160585247.1						WP_347952219.1
N3.HOG0000428	OG0000190	n0									WP_011206256.1	WP_011206256.1						WP_011206256.1	WP_011206256.1					WP_020835757.1	WP_011206256.1				WP_146379637.1					WP_160615911.1	WP_011206256.1	WP_011206256.1	WP_011206256.1			WP_011206256.1						WP_011206256.1
N3.HOG0000429	OG0000191	n0									WP_146379633.1	WP_146379633.1						WP_146379633.1	WP_146379633.1					WP_020835755.1	WP_020835755.1				WP_146379633.1					WP_020835755.1	WP_135619204.1	WP_020835755.1	WP_146379633.1			WP_020835755.1						WP_020835755.1
N3.HOG0000430	OG0000192	n0									WP_404912441.1	WP_404912441.1						WP_011205992.1	WP_011205992.1					WP_011290088.1	WP_011290088.1				WP_146379779.1					WP_011205992.1	WP_011284001.1	WP_011284001.1	WP_011205992.1			WP_160584698.1						WP_347952483.1
N3.HOG0000431	OG0000193	n0									WP_404912294.1	WP_404912294.1						WP_094521610.1	WP_094521610.1					WP_011283999.1	WP_011283999.1				WP_094521610.1					WP_011283999.1	WP_011283999.1	WP_011283999.1	WP_011283999.1			WP_160584694.1						WP_094521610.1
N3.HOG0000432	OG0000194	n0									WP_011290023.1	WP_011290023.1						WP_011290023.1	WP_011290023.1					WP_011290023.1	WP_011290023.1				WP_011290023.1					WP_011290023.1	WP_160590430.1	WP_011283923.1	WP_011283923.1			WP_011290023.1						WP_011283923.1
N3.HOG0000433	OG0000195	n0									WP_094521583.1	WP_094521583.1						WP_094521583.1	WP_094521583.1					WP_011290024.1	WP_011290024.1				WP_094521583.1					WP_160615782.1	WP_011290024.1	WP_094521583.1	WP_094521583.1			WP_094521583.1						WP_011290024.1
N3.HOG0000434	OG0000196	n0									WP_179221025.1	WP_179221025.1						WP_179695841.1	WP_179695841.1					WP_020835573.1	WP_179695841.1				WP_179695841.1					WP_179695841.1	WP_179695841.1	WP_228729168.1	WP_020835573.1			WP_228729168.1						WP_347952385.1
N3.HOG0000435	OG0000197	n0									WP_041361572.1	WP_041361572.1						WP_041361572.1	WP_041361572.1					WP_041361572.1	WP_044272328.1				WP_041361572.1					WP_041361572.1	WP_041361572.1	WP_160584800.1	WP_041361572.1			WP_160584800.1						WP_041361572.1
N3.HOG0000436	OG0000198	n0									WP_011283930.1	WP_011283930.1						WP_011283930.1	WP_011283930.1					WP_011283930.1	WP_011283930.1				WP_011283930.1					WP_011283930.1	WP_011283930.1	WP_011283930.1	WP_011283930.1			WP_011283930.1						WP_011283930.1
N3.HOG0000437	OG0000199	n0									WP_011206086.1	WP_011206086.1						WP_011206086.1	WP_011206086.1					WP_011206086.1	WP_011206086.1				WP_011206086.1					WP_011206086.1	WP_011206086.1	WP_011206086.1	WP_011206086.1			WP_011206086.1						WP_011206086.1
N3.HOG0000438	OG0000200	n0									WP_020835575.1	WP_020835575.1						WP_404924099.1	WP_404924099.1					WP_020835575.1	WP_044272334.1				WP_146379501.1					WP_014579644.1	WP_020835575.1	WP_160585615.1	WP_146379501.1			WP_020835575.1						WP_020835575.1
N3.HOG0000439	OG0000201	n0									WP_011283934.1	WP_011283934.1						WP_011283934.1	WP_011283934.1					WP_011283934.1	WP_011283934.1				WP_011283934.1					WP_011283934.1	WP_011283934.1	WP_011283934.1	WP_011283934.1			WP_011283934.1						WP_011283934.1
N3.HOG0000440	OG0000202	n0									WP_011290039.1	WP_011290039.1						WP_011290039.1	WP_011290039.1					WP_011290039.1	WP_011290039.1				WP_146379507.1					WP_011206073.1	WP_160590491.1	WP_160584809.1	WP_011290039.1			WP_160584809.1						WP_011283943.1
N3.HOG0000441	OG0000203	n0									WP_011206072.1	WP_011206072.1						WP_011206072.1	WP_011206072.1					WP_011206072.1	WP_011206072.1				WP_011206072.1					WP_011206072.1	WP_011206072.1	WP_011206072.1	WP_011206072.1			WP_011206072.1						WP_011206072.1
N3.HOG0000442	OG0000204	n0									WP_146379508.1	WP_146379508.1						WP_011206071.1	WP_011206071.1					WP_011206071.1	WP_011206071.1				WP_146379508.1					WP_160615804.1	WP_308704708.1	WP_160585611.1	WP_160608010.1			WP_011206071.1						WP_146379508.1
N3.HOG0000443	OG0000205	n0									WP_160606691.1	WP_160606691.1						WP_160606691.1	WP_160606691.1					WP_020835584.1	WP_020835584.1				WP_146379509.1					WP_160584811.1	WP_160585610.1	WP_160585610.1	WP_160606691.1			WP_160584811.1						WP_014579632.1
N3.HOG0000444	OG0000206	n0									WP_011290044.1	WP_011290044.1						WP_011290044.1	WP_011290044.1					WP_011290044.1	WP_011290044.1				WP_135618589.1					WP_011290044.1	WP_011290044.1	WP_011290044.1	WP_011290044.1			WP_011290044.1						WP_011206066.1
N3.HOG0000445	OG0000207	n0									WP_011206063.1	WP_011206063.1						WP_094521594.1	WP_094521594.1					WP_011206063.1	WP_011206063.1				WP_094521594.1					WP_011206063.1	WP_094521594.1	WP_160585609.1	WP_011206063.1			WP_011206063.1						WP_011283951.1
N3.HOG0000446	OG0000208	n0									WP_135618591.1	WP_135618591.1						WP_135618591.1	WP_135618591.1					WP_011290046.1	WP_011290046.1				WP_011290046.1					WP_135618591.1	WP_160590413.1	WP_135618591.1	WP_160584818.1			WP_160584818.1						WP_011283952.1
N3.HOG0000447	OG0000209	n0									WP_011206061.1	WP_011206061.1						WP_011206061.1	WP_011206061.1					WP_011206061.1	WP_011206061.1				WP_011206061.1					WP_011206061.1	WP_011206061.1	WP_011206061.1	WP_011206061.1			WP_011206061.1						WP_011206061.1
N3.HOG0000448	OG0000210	n0									WP_146379515.1	WP_146379515.1						WP_011206052.1	WP_011206052.1					WP_011206052.1	WP_011206052.1				WP_146379515.1					WP_135618604.1	WP_011206052.1	WP_135618604.1	WP_135618604.1			WP_160584820.1						WP_135618604.1
N3.HOG0000449	OG0000211	n0									WP_011290054.1	WP_011290054.1						WP_011290054.1	WP_011290054.1					WP_011290054.1	WP_011290054.1				WP_011290054.1					WP_011290054.1	WP_011206050.1	WP_011290054.1	WP_011290054.1			WP_011290054.1						WP_011290054.1
N3.HOG0000450	OG0000212	n0									WP_011206048.1	WP_011206048.1						WP_011206048.1	WP_011206048.1					WP_011206048.1	WP_011206048.1				WP_011206048.1					WP_011206048.1	WP_011206048.1	WP_011206048.1	WP_011206048.1			WP_011206048.1						WP_011206048.1
N3.HOG0000451	OG0000213	n0									WP_160585195.1	WP_160585195.1						WP_011283963.1	WP_011283963.1					WP_011283963.1	WP_011283963.1				WP_011283963.1					WP_160585195.1	WP_011283963.1	WP_160585195.1	WP_160585195.1			WP_160585195.1						WP_011283963.1
N3.HOG0000452	OG0000214	n0									WP_011206047.1	WP_011206047.1						WP_011206047.1	WP_011206047.1					WP_011206047.1	WP_011206047.1				WP_011206047.1					WP_011206047.1	WP_011206047.1	WP_011206047.1	WP_160608018.1			WP_011206047.1						WP_011206047.1
N3.HOG0000453	OG0000215	n0									WP_020835589.1	WP_020835589.1						WP_020835589.1	WP_020835589.1					WP_020835589.1	WP_011290055.1				WP_011290055.1					WP_011290055.1	WP_011290055.1	WP_011290055.1	WP_160608019.1			WP_020835589.1						WP_011206046.1
N3.HOG0000454	OG0000216	n0									WP_160585193.1	WP_160585193.1						WP_160585193.1	WP_160585193.1					WP_011290056.1	WP_011290056.1				WP_014579616.1					WP_160585193.1	WP_160590389.1	WP_160585193.1	WP_160608020.1			WP_160585193.1						WP_011283965.1
N3.HOG0000455	OG0000217	n0									WP_011206044.1	WP_011206044.1						WP_404924088.1	WP_404924088.1					WP_011206044.1	WP_011206044.1				WP_146379520.1					WP_160585731.1	WP_011206044.1	WP_160585731.1	WP_160585731.1			WP_011206044.1						WP_160585731.1
N3.HOG0000456	OG0000218	n0									WP_404912251.1	WP_404912251.1						WP_011290058.1	WP_011290058.1					WP_011290058.1	WP_011290058.1				WP_011290058.1					WP_011290058.1	WP_011290058.1	WP_011290058.1	WP_011290058.1			WP_011290058.1						WP_011290058.1
N3.HOG0000457	OG0000219	n0									WP_220190714.1	WP_220190714.1						WP_020835591.1	WP_020835591.1					WP_020835591.1	WP_011206041.1				WP_011206041.1					WP_011206041.1	WP_011206041.1	WP_220190714.1	WP_020835591.1			WP_220190714.1						WP_011206041.1
N3.HOG0000458	OG0000220	n0									WP_011206040.1	WP_011206040.1						WP_020835592.1	WP_020835592.1					WP_020835592.1	WP_011290060.1				WP_020835592.1					WP_135618616.1	WP_160590391.1	WP_160585732.1	WP_135618616.1			WP_135618616.1						WP_020835592.1
N3.HOG0000459	OG0000221	n0									WP_011206039.1	WP_011206039.1						WP_011206039.1	WP_011206039.1					WP_011206039.1	WP_011206039.1				WP_011206039.1					WP_011206039.1	WP_011206039.1	WP_160585733.1	WP_011206039.1			WP_011206039.1						WP_011206039.1
N3.HOG0000460	OG0000222	n0									WP_011206038.1	WP_011206038.1						WP_011206038.1	WP_011206038.1					WP_011206038.1	WP_011206038.1				WP_011206038.1					WP_011206038.1	WP_011206038.1	WP_011206038.1	WP_011206038.1			WP_011206038.1						WP_011206038.1
N3.HOG0000461	OG0000223	n0									WP_404912255.1	WP_041361589.1						WP_041361589.1	WP_041361589.1					WP_041361589.1	WP_041361589.1				WP_041361589.1					WP_041361589.1	WP_041361589.1	WP_041361589.1	WP_041361589.1			WP_041361589.1						WP_041361589.1
N3.HOG0000462	OG0000224	n0									WP_011206035.1	WP_011206035.1						WP_011206035.1	WP_011206035.1					WP_011206035.1	WP_011206035.1				WP_011206035.1					WP_011206035.1	WP_011206035.1	WP_011206035.1	WP_011206035.1			WP_011206035.1, WP_220190746.1						WP_011206035.1
N3.HOG0000463	OG0000225	n0									WP_404912259.1	WP_404912259.1						WP_020835596.1	WP_020835596.1					WP_020835596.1	WP_020835596.1				WP_146379522.1					WP_160615864.1	WP_160590395.1	WP_160585734.1	WP_020835596.1			WP_044284599.1						WP_160585734.1
N3.HOG0000464	OG0000226	n0									WP_011206032.1	WP_011206032.1						WP_011206032.1	WP_011206032.1					WP_011206032.1	WP_011206032.1				WP_011206032.1					WP_011206032.1	WP_011206032.1	WP_011206032.1	WP_011206032.1			WP_011206032.1						WP_011206032.1
N3.HOG0000465	OG0000227	n0									WP_011206031.1	WP_011206031.1						WP_011206031.1	WP_011206031.1					WP_011290064.1	WP_011290064.1				WP_011290064.1					WP_011290064.1	WP_011206031.1	WP_011206031.1	WP_011290064.1			WP_160585189.1						WP_011206031.1
N3.HOG0000466	OG0000228	n0									WP_041361593.1	WP_041361593.1						WP_404924087.1	WP_404924087.1					WP_041361593.1	WP_041361593.1				WP_041361593.1					WP_160615866.1	WP_094521599.1	WP_160585735.1	WP_160608021.1			WP_160585187.1						WP_041361593.1
N3.HOG0000467	OG0000229	n0									WP_011206028.1	WP_011206028.1						WP_011206028.1	WP_011206028.1					WP_011206028.1	WP_011206028.1				WP_011206028.1					WP_011206028.1	WP_011206028.1	WP_011206028.1	WP_160608022.1			WP_011206028.1						WP_011206028.1
N3.HOG0000468	OG0000230	n0									WP_404912263.1	WP_404912263.1						WP_014579605.1	WP_014579605.1					WP_011206027.1	WP_011206027.1				WP_014579605.1					WP_011206027.1	WP_160585185.1	WP_011206027.1	WP_011206027.1			WP_160585185.1						WP_011206027.1
N3.HOG0000469	OG0000231	n0									WP_011206025.1	WP_011206025.1						WP_011206025.1	WP_011206025.1					WP_011206025.1	WP_011206025.1				WP_011206025.1					WP_011206025.1	WP_011206025.1	WP_011206025.1	WP_011206025.1			WP_160585183.1						WP_011206025.1
N3.HOG0000470	OG0000232	n0									WP_014579601.1	WP_014579601.1						WP_014579601.1	WP_014579601.1					WP_014579601.1	WP_014579601.1				WP_014579601.1					WP_014579601.1	WP_014579601.1	WP_014579601.1	WP_014579601.1			WP_014579601.1						WP_014579601.1
N3.HOG0000471	OG0000233	n0									WP_011290071.1	WP_011290071.1						WP_011290071.1	WP_011290071.1					WP_020835604.1	WP_011290071.1				WP_146379528.1					WP_146379528.1	WP_011290071.1	WP_011290071.1	WP_011290071.1			WP_160584666.1						WP_011290071.1
N3.HOG0000472	OG0000234	n0									WP_404912276.1	WP_404912276.1						WP_404924109.1	WP_404924109.1					WP_041361598.1	WP_011290076.1				WP_146379533.1					WP_160615752.1	WP_160590255.1	WP_160585568.1	WP_160607928.1			WP_160584676.1						WP_347952402.1
N3.HOG0000473	OG0000235	n0									WP_094521605.1	WP_094521605.1						WP_404924111.1	WP_404924111.1					WP_020835611.1	WP_011290078.1				WP_146379535.1					WP_160615754.1	WP_011290078.1	WP_160585567.1	WP_160607926.1			WP_160584680.1						WP_243216014.1
N3.HOG0000474	OG0000236	n0									WP_011283989.1	WP_011283989.1						WP_404924112.1	WP_404924112.1					WP_020835612.1	WP_011283989.1				WP_146379536.1					WP_011283989.1	WP_011283989.1	WP_011283989.1	WP_011283989.1			WP_011283989.1						WP_011283989.1
N3.HOG0000475	OG0000237	n0									WP_404912280.1	WP_404912280.1						WP_404924113.1	WP_404924113.1					WP_020835613.1	WP_044272366.1				WP_146379537.1					WP_160615756.1	WP_160590257.1	WP_160585566.1	WP_160607924.1			WP_160584682.1						WP_347952403.1
N3.HOG0000476	OG0000238	n0									WP_011206006.1	WP_011206006.1						WP_011206006.1	WP_011206006.1					WP_011283991.1	WP_011283991.1				WP_011206006.1					WP_011206006.1	WP_011283991.1	WP_011283991.1	WP_011206006.1			WP_011206006.1						WP_011206006.1
N3.HOG0000477	OG0000239	n0									WP_011290347.1	WP_011290347.1						WP_404924009.1	WP_404924009.1					WP_011290347.1	WP_011290347.1				WP_146379700.1					WP_146379700.1	WP_146379700.1	WP_011290347.1	WP_011290347.1			WP_011290347.1						WP_011290347.1
N3.HOG0000478	OG0000240	n0									WP_404911978.1	WP_404911978.1						WP_020835851.1	WP_020835851.1					WP_020835851.1	WP_020835851.1				WP_020835851.1					WP_020835851.1	WP_020835851.1	WP_160585627.1	WP_020835851.1			WP_160585227.1						WP_160585227.1
N3.HOG0000479	OG0000241	n0									WP_044272588.1	WP_044272588.1						WP_044284696.1	WP_044284696.1					WP_020835853.1	WP_044272588.1				WP_044272588.1					WP_044272588.1	WP_044272588.1	WP_044284696.1	WP_160585231.1			WP_160585231.1						WP_044284696.1
N3.HOG0000480	OG0000242	n0									WP_404911981.1	WP_404911981.1						WP_020835854.1	WP_020835854.1					WP_020835854.1	WP_011290351.1				WP_146379702.1					WP_020835854.1	WP_146379702.1	WP_160585629.1	WP_160608088.1			WP_160585233.1						WP_347952271.1
N3.HOG0000481	OG0000243	n0									WP_146379703.1	WP_146379703.1						WP_160608089.1	WP_160608089.1					WP_041361686.1	WP_011290352.1				WP_146379703.1					WP_146379703.1	WP_146379703.1	WP_160585630.1	WP_160608089.1			WP_011290352.1						WP_160585630.1
N3.HOG0000482	OG0000244	n0									WP_041361690.1	WP_041361690.1						WP_041361690.1	WP_041361690.1					WP_041361690.1	WP_041361690.1				WP_146379705.1					WP_160615603.1	WP_011206406.1	WP_160585631.1	WP_160608092.1			WP_041361690.1						WP_011206406.1
N3.HOG0000483	OG0000245	n0									WP_146379707.1	WP_146379707.1						WP_404924010.1	WP_404924010.1					WP_020835856.1	WP_228366108.1				WP_146379707.1					WP_146379707.1	WP_135619044.1	WP_160585633.1	WP_011206408.1			WP_011206408.1						WP_347952272.1
N3.HOG0000484	OG0000246	n0									WP_404912139.1	WP_404912139.1						WP_050195463.1	WP_050195463.1					WP_041361522.1	WP_041361522.1				WP_050195463.1					WP_258555948.1	WP_258555717.1	WP_050195463.1	WP_050195463.1			WP_258555948.1						WP_050195463.1
N3.HOG0000485	OG0000247	n0									WP_404912141.1	WP_404912141.1						WP_146379457.1	WP_146379457.1					WP_011289951.1	WP_011289951.1				WP_146379457.1					WP_308507025.1	WP_308704696.1	WP_160585549.1	WP_160607991.1			WP_160584780.1						WP_347952349.1
N3.HOG0000486	OG0000248	n0									WP_052259122.1	WP_052259122.1						WP_404924202.1	WP_404924202.1					WP_014579535.1	WP_014579535.1				WP_146379774.1					WP_052259122.1	WP_160585552.1	WP_160585552.1	WP_160585552.1			WP_052259122.1						WP_014579535.1
N3.HOG0000487	OG0000249	n0									WP_160588044.1	WP_160588044.1						WP_404924064.1	WP_404924064.1					WP_020835502.1	WP_020835502.1				WP_146379458.1					WP_160615537.1	WP_160589978.1	WP_160585548.1	WP_160607989.1			WP_160584778.1						WP_347952350.1
N3.HOG0000488	OG0000250	n0									WP_011289957.1	WP_011289957.1						WP_404924066.1	WP_404924066.1					WP_011289957.1	WP_011289957.1				WP_011289957.1					WP_011289957.1	WP_011289957.1	WP_160584772.1	WP_011289957.1			WP_160584772.1						WP_011289957.1
N3.HOG0000489	OG0000251	n0									WP_318023737.1	WP_318023737.1						WP_318023737.1	WP_318023737.1					WP_020835507.1	WP_020835507.1				WP_146379462.1					WP_146379462.1	WP_146379462.1	WP_318023737.1	WP_160607985.1			WP_020835507.1						WP_347952354.1
