HOG	OG	Gene Tree Parent Clade	MFC_ATCC27716_genes	MFC_MF11_genes	MFC_MF18_genes	MFC_MF22_genes	MFC_MF29_genes	MFC_MF30_genes	MFC_MF33_genes	MFC_Ms42_genes	MHP_111A_genes	MHP_112B_genes	MHP_116_genes	MHP_11_genes	MHP_1257_genes	MHP_131B_genes	MHP_133A_genes	MHP_153B_genes	MHP_154B_genes	MHP_168L_genes	MHP_168_genes	MHP_232_genes	MHP_4284_genes	MHP_7422_genes	MHP_7448_genes	MHP_98_genes	MHP_ES2L_genes	MHP_ES2_genes	MHP_F72C_genes	MHP_J_genes	MHP_KM014_genes	MHP_LH_genes	MHP_MHP650_genes	MHP_MHP653_genes	MHP_MHP679_genes	MHP_MHP682_genes	MHP_MHP691_genes	MHP_MHP694_genes	MHP_MHP696_genes	MHP_MHP699_genes	MHP_MHP709_genes	MHP_NCTC10127_genes	MHP_TB1_genes	MHP_UFV01_genes	MHP_UFV02_genes	MHP_Ue273_genes
N4.HOG0000354	OG0000079	n0	MFC_RS02930, MFC_RS03120	DR093_RS01040	DR082_RS01035	DR094_RS00130	DR095_RS00525	DR084_RS00835	DR085_RS00860	MYF_RS01050			ABJ972_RS02495	B5C39_RS02835	ABKJ22_RS02505	NB627_RS02745	NB626_RS02740			MHP168L_RS02590	MHP168_RS02565	MHP_RS02420	ABLE99_RS02455			GOM18_RS02005	HZK19_RS02525	E5E95_RS02760		MHJ_RS02515	CIB43_RS03480	KUD10_RS02640	DR083_RS01845					DR099_RS00230				EXC50_RS01405	B5M19_RS01010	FEF30_RS02935	FEF31_RS02300	
N4.HOG0000355	OG0000080	n0	MFC_RS03315	DR093_RS03415	DR082_RS03280	DR094_RS03080	DR095_RS03375	DR084_RS03130	DR085_RS03275	MYF_RS01000, MYF_RS03365			ABJ972_RS02540	B5C39_RS03700	ABKJ22_RS02550	NB627_RS02795	NB626_RS02790			MHP168L_RS03895	MHP168_RS03900	MHP_RS03805	ABLE99_RS02500			GOM18_RS03980	HZK19_RS02570	E5E95_RS03935		MHJ_RS03800	CIB43_RS03525	KUD10_RS02690	DR083_RS04190					DR099_RS03705				EXC50_RS03930	B5M19_RS03900	FEF30_RS02980	FEF31_RS02345	
N4.HOG0000356	OG0000081	n0	MFC_RS02560, MFC_RS03430	DR093_RS00355	DR082_RS00355	DR094_RS00795	DR095_RS00820	DR084_RS00170	DR085_RS00170	MYF_RS00300			ABJ972_RS00320	B5C39_RS01165	ABKJ22_RS00330	NB627_RS00340	NB626_RS00335			MHP168L_RS00315	MHP168_RS00310	MHP_RS00345	ABLE99_RS00335			GOM18_RS01445	HZK19_RS00320	E5E95_RS00335		MHJ_RS00315	CIB43_RS01055	KUD10_RS00335	DR083_RS00215					DR099_RS00650				EXC50_RS00350	B5M19_RS00260	FEF30_RS00650	FEF31_RS03610	
N4.HOG0000357	OG0000082	n3																		MHP168L_RS04015	MHP168_RS03995					GOM18_RS02535												DR099_RS02145					B5M19_RS04420			
N4.HOG0000358	OG0000082	n11											ABJ972_RS02345		ABKJ22_RS02350					MHP168L_RS04020	MHP168_RS04000		ABLE99_RS02300					E5E95_RS02605		MHJ_RS02340, MHJ_RS03775	CIB43_RS03315	KUD10_RS02460											B5M19_RS04415	FEF30_RS02770	FEF31_RS02130	
N4.HOG0000359	OG0000082	n29	MFC_RS02870	DR093_RS01100	DR082_RS01095	DR094_RS00070	DR095_RS00585	DR084_RS00895	DR085_RS00920	MYF_RS01110				B5C39_RS02680								MHP_RS02270					HZK19_RS02365															EXC50_RS01250				
N4.HOG0000360	OG0000083	n0	MFC_RS00040	DR093_RS02955	DR082_RS02990	DR094_RS02715	DR095_RS03045	DR084_RS02845	DR085_RS03000	MYF_RS01430			ABJ972_RS01985	B5C39_RS03525	ABKJ22_RS01995	NB627_RS02160	NB626_RS02155			MHP168L_RS02110	MHP168_RS02095	MHP_RS01985	ABLE99_RS01935			GOM18_RS02245	HZK19_RS01985	E5E95_RS02140		MHJ_RS01975	CIB43_RS02935	KUD10_RS02070	DR083_RS01625					DR099_RS01240				EXC50_RS00965	B5M19_RS00845	FEF30_RS02400	FEF31_RS01765	
N4.HOG0000361	OG0000084	n0	MFC_RS00070	DR093_RS02790	DR082_RS02700	DR094_RS02645	DR095_RS02880	DR084_RS02690	DR085_RS02830	MYF_RS01400			ABJ972_RS02015	B5C39_RS03550	ABKJ22_RS02025	NB627_RS02190	NB626_RS02185			MHP168L_RS02265	MHP168_RS02245	MHP_RS02010	ABLE99_RS01965			GOM18_RS02275	HZK19_RS02015	E5E95_RS02165		MHJ_RS02000	CIB43_RS02955	KUD10_RS02100	DR083_RS02910					DR099_RS01265				EXC50_RS00990	B5M19_RS02760	FEF30_RS02430	FEF31_RS01795	
N4.HOG0000362	OG0000085	n0	MFC_RS00075	DR093_RS02785	DR082_RS02705, DR082_RS03060	DR094_RS02650	DR095_RS02875	DR084_RS02695	DR085_RS02835	MYF_RS01395			ABJ972_RS02020	B5C39_RS03555	ABKJ22_RS02030	NB627_RS02195	NB626_RS02190			MHP168L_RS02260	MHP168_RS02240	MHP_RS02015	ABLE99_RS01970			GOM18_RS02280	HZK19_RS02020	E5E95_RS02170		MHJ_RS02005		KUD10_RS02105	DR083_RS02905					DR099_RS01270				EXC50_RS00995	B5M19_RS02755	FEF30_RS02435	FEF31_RS01800	
N4.HOG0000363	OG0000086	n0	MFC_RS00085	DR093_RS04020	DR082_RS03910	DR094_RS03780	DR095_RS03990	DR084_RS03665	DR085_RS03880	MYF_RS01385			ABJ972_RS02030	B5C39_RS03565	ABKJ22_RS02040	NB627_RS02210	NB626_RS02200			MHP168L_RS02250	MHP168_RS02230	MHP_RS02025	ABLE99_RS01980			GOM18_RS02290	HZK19_RS02030	E5E95_RS02180		MHJ_RS02015	CIB43_RS02970	KUD10_RS02115	DR083_RS02895					DR099_RS01280				EXC50_RS01005	B5M19_RS02745	FEF30_RS02445	FEF31_RS01810	
N4.HOG0000364	OG0000087	n0	MFC_RS03320	DR093_RS02760	DR082_RS02730	DR094_RS02675	DR095_RS02850	DR084_RS02720	DR085_RS02860	MYF_RS01370			ABJ972_RS02045	B5C39_RS03580	ABKJ22_RS02055	NB627_RS02225	NB626_RS02215			MHP168L_RS02235	MHP168_RS02215	MHP_RS02040	ABLE99_RS01995			GOM18_RS02305	HZK19_RS02045	E5E95_RS02195		MHJ_RS02030	CIB43_RS02975	KUD10_RS02130	DR083_RS02880					DR099_RS01295				EXC50_RS01020	B5M19_RS02730	FEF30_RS02460	FEF31_RS01825	
N4.HOG0000365	OG0000088	n0	MFC_RS00105	DR093_RS02755	DR082_RS02735	DR094_RS02680	DR095_RS02845	DR084_RS02725	DR085_RS02865	MYF_RS01365			ABJ972_RS02050	B5C39_RS03585	ABKJ22_RS02060	NB627_RS02230	NB626_RS02220			MHP168L_RS02230	MHP168_RS02210	MHP_RS02045	ABLE99_RS02000			GOM18_RS02310	HZK19_RS02050	E5E95_RS02200		MHJ_RS02035	CIB43_RS02980	KUD10_RS02135	DR083_RS02875					DR099_RS03880				EXC50_RS01025	B5M19_RS02725	FEF30_RS02465	FEF31_RS01830	
N4.HOG0000366	OG0000089	n0	MFC_RS00115	DR093_RS02745	DR082_RS02745	DR094_RS02690	DR095_RS02835	DR084_RS02735	DR085_RS02875	MYF_RS01355			ABJ972_RS02060	B5C39_RS03595	ABKJ22_RS02070	NB627_RS02240	NB626_RS02230			MHP168L_RS02215	MHP168_RS02195	MHP_RS02055	ABLE99_RS02010			GOM18_RS02320	HZK19_RS02060	E5E95_RS02210		MHJ_RS02045	CIB43_RS02990	KUD10_RS02145	DR083_RS02865					DR099_RS01310				EXC50_RS01035	B5M19_RS03690	FEF30_RS02475	FEF31_RS01840	
N4.HOG0000367	OG0000090	n0	MFC_RS00165	DR093_RS00130	DR082_RS00130	DR094_RS01020	DR095_RS01045	DR084_RS02370	DR085_RS02335	MYF_RS00070			ABJ972_RS00070	B5C39_RS00885	ABKJ22_RS00070	NB627_RS00070	NB626_RS00070			MHP168L_RS00070	MHP168_RS00065	MHP_RS00070	ABLE99_RS00070			GOM18_RS00650	HZK19_RS00070	E5E95_RS00070		MHJ_RS00070	CIB43_RS00770	KUD10_RS00070	DR083_RS02695					DR099_RS03200				EXC50_RS00070	B5M19_RS03775	FEF30_RS00400	FEF31_RS03355	
N4.HOG0000368	OG0000091	n0	MFC_RS00180	DR093_RS00115	DR082_RS00115	DR094_RS01035	DR095_RS01060	DR084_RS02355	DR085_RS02320	MYF_RS00055			ABJ972_RS00055	B5C39_RS00870	ABKJ22_RS00055	NB627_RS00055	NB626_RS00055			MHP168L_RS00055	MHP168_RS00055	MHP_RS00055	ABLE99_RS00055			GOM18_RS00635	HZK19_RS00055	E5E95_RS00055		MHJ_RS00055	CIB43_RS00760	KUD10_RS00055	DR083_RS00955					DR099_RS00470				EXC50_RS00055	B5M19_RS04280	FEF30_RS00385	FEF31_RS03340	
N4.HOG0000369	OG0000092	n0	MFC_RS00195	DR093_RS00100	DR082_RS00100	DR094_RS01050	DR095_RS01075	DR084_RS02340	DR085_RS02305	MYF_RS00040			ABJ972_RS00040	B5C39_RS00855	ABKJ22_RS00040	NB627_RS00050	NB626_RS00045			MHP168L_RS00040	MHP168_RS00040	MHP_RS00040	ABLE99_RS00040			GOM18_RS00620	HZK19_RS00040	E5E95_RS00040		MHJ_RS00040	CIB43_RS00745	KUD10_RS00040	DR083_RS00940					DR099_RS00485				EXC50_RS00040	B5M19_RS01895	FEF30_RS00370	FEF31_RS03325	
N4.HOG0000370	OG0000093	n0	MFC_RS00200	DR093_RS00095	DR082_RS00095	DR094_RS01055	DR095_RS01080	DR084_RS02335	DR085_RS02300	MYF_RS00035			ABJ972_RS00035	B5C39_RS00850	ABKJ22_RS00035	NB627_RS00035	NB626_RS00035			MHP168L_RS00035	MHP168_RS00035	MHP_RS00035	ABLE99_RS00035			GOM18_RS00615	HZK19_RS00035	E5E95_RS00035		MHJ_RS00035	CIB43_RS00735	KUD10_RS00035	DR083_RS00935					DR099_RS00490				EXC50_RS00035	B5M19_RS01900	FEF30_RS00365	FEF31_RS03320	
N4.HOG0000371	OG0000094	n0	MFC_RS00205	DR093_RS04155	DR082_RS00090	DR094_RS01060	DR095_RS01085	DR084_RS02330	DR085_RS02295	MYF_RS00030			ABJ972_RS00030	B5C39_RS00845	ABKJ22_RS00030	NB627_RS00030	NB626_RS00030			MHP168L_RS00030	MHP168_RS00030	MHP_RS00030	ABLE99_RS00030			GOM18_RS00610	HZK19_RS00030	E5E95_RS00030		MHJ_RS00030	CIB43_RS00730	KUD10_RS00030	DR083_RS00930					DR099_RS00495				EXC50_RS00030	B5M19_RS01905	FEF30_RS00360	FEF31_RS03315	
N4.HOG0000372	OG0000095	n0	MFC_RS00230	DR093_RS00065	DR082_RS00065	DR094_RS01085	DR095_RS01110	DR084_RS02305	DR085_RS02270	MYF_RS00005			ABJ972_RS00005	B5C39_RS00820	ABKJ22_RS00005	NB627_RS00005	NB626_RS00005			MHP168L_RS00005	MHP168_RS00005	MHP_RS00005	ABLE99_RS00005			GOM18_RS00585	HZK19_RS00005	E5E95_RS00005		MHJ_RS00005	CIB43_RS00715	KUD10_RS00005	DR083_RS00905					DR099_RS00520				EXC50_RS00005	B5M19_RS04290	FEF30_RS00335	FEF31_RS03290	
N4.HOG0000373	OG0000096	n0	MFC_RS00235	DR093_RS00060	DR082_RS00060	DR094_RS01090	DR095_RS01115	DR084_RS02300	DR085_RS02265	MYF_RS03150			ABJ972_RS03550	B5C39_RS00815	ABKJ22_RS03505	NB627_RS03825	NB626_RS03825			MHP168L_RS03665	MHP168_RS03660	MHP_RS03540	ABLE99_RS03480			GOM18_RS00580	HZK19_RS03665	E5E95_RS03840		MHJ_RS03580	CIB43_RS00700	KUD10_RS03690	DR083_RS00900					DR099_RS00525				EXC50_RS02460	B5M19_RS01935	FEF30_RS00330	FEF31_RS03285	
N4.HOG0000374	OG0000097	n0	MFC_RS00255	DR093_RS00040	DR082_RS00040	DR094_RS01110	DR095_RS01135	DR084_RS02280	DR085_RS02245	MYF_RS03130			ABJ972_RS03530	B5C39_RS00795	ABKJ22_RS03485	NB627_RS03805	NB626_RS03805			MHP168L_RS03645	MHP168_RS03640	MHP_RS03520	ABLE99_RS03460			GOM18_RS00560	HZK19_RS03645	E5E95_RS03820		MHJ_RS03560	CIB43_RS00690	KUD10_RS03670	DR083_RS00880					DR099_RS00545				EXC50_RS02440	B5M19_RS01955	FEF30_RS00310	FEF31_RS03265	
N4.HOG0000375	OG0000098	n0	MFC_RS00265	DR093_RS00030	DR082_RS00030	DR094_RS01120	DR095_RS01145	DR084_RS02270	DR085_RS02235	MYF_RS03120			ABJ972_RS03490, ABJ972_RS03520	B5C39_RS00785	ABKJ22_RS03475	NB627_RS03795	NB626_RS03795			MHP168L_RS03635	MHP168_RS03630	MHP_RS03510	ABLE99_RS03450			GOM18_RS00550	HZK19_RS03635	E5E95_RS03810		MHJ_RS03550		KUD10_RS03660	DR083_RS00870					DR099_RS00555				EXC50_RS02430	B5M19_RS04295	FEF30_RS00300	FEF31_RS03255	
N4.HOG0000376	OG0000099	n0	MFC_RS00320	DR093_RS01200	DR082_RS02420	DR094_RS01175	DR095_RS01200	DR084_RS02520	DR085_RS02430	MYF_RS03065			ABJ972_RS03440	B5C39_RS00725	ABKJ22_RS03425	NB627_RS03745	NB626_RS03745			MHP168L_RS03520	MHP168_RS03510	MHP_RS03455	ABLE99_RS03400			GOM18_RS04285	HZK19_RS03585	E5E95_RS03760		MHJ_RS03505		KUD10_RS03610	DR083_RS04630					DR099_RS04590				EXC50_RS02380	B5M19_RS00370	FEF30_RS04160	FEF31_RS04640	
N4.HOG0000377	OG0000100	n0	MFC_RS00335	DR093_RS01210	DR082_RS02410	DR094_RS01185	DR095_RS01210	DR084_RS02510	DR085_RS02440	MYF_RS03050			ABJ972_RS03425	B5C39_RS00710	ABKJ22_RS03405	NB627_RS03725	NB626_RS03730			MHP168L_RS03505	MHP168_RS03490	MHP_RS03440	ABLE99_RS03385			GOM18_RS00485	HZK19_RS03570	E5E95_RS03740		MHJ_RS03490	CIB43_RS00610	KUD10_RS03590	DR083_RS00805					DR099_RS03210				EXC50_RS02365	B5M19_RS00385	FEF30_RS00240	FEF31_RS03195	
N4.HOG0000378	OG0000101	n0	MFC_RS00340	DR093_RS01215	DR082_RS02405	DR094_RS01190	DR095_RS01215	DR084_RS02505	DR085_RS02445	MYF_RS03045			ABJ972_RS03420	B5C39_RS00705	ABKJ22_RS03400	NB627_RS03720	NB626_RS03725			MHP168L_RS03500	MHP168_RS03485	MHP_RS03435	ABLE99_RS03380			GOM18_RS00480	HZK19_RS03565	E5E95_RS03735		MHJ_RS03485	CIB43_RS00600	KUD10_RS03585	DR083_RS00800					DR099_RS03215				EXC50_RS02360	B5M19_RS00390	FEF30_RS00235	FEF31_RS03190	
N4.HOG0000379	OG0000102	n0	MFC_RS00350	DR093_RS01225	DR082_RS02395	DR094_RS01200	DR095_RS01225	DR084_RS02495	DR085_RS02455	MYF_RS03035			ABJ972_RS01680	B5C39_RS03215	ABKJ22_RS01700	NB627_RS01835	NB626_RS01820			MHP168L_RS01735	MHP168_RS01720	MHP_RS01695	ABLE99_RS01655			GOM18_RS02995	HZK19_RS01675	E5E95_RS01815		MHJ_RS01650	CIB43_RS02580	KUD10_RS01765	DR083_RS02100					DR099_RS02435				EXC50_RS00660	B5M19_RS02080	FEF30_RS02020	FEF31_RS01365	
N4.HOG0000380	OG0000103	n0	MFC_RS00405	DR093_RS01855	DR082_RS01870	DR094_RS02040	DR095_RS01275	DR084_RS01780	DR085_RS01930	MYF_RS01540			ABJ972_RS02165	B5C39_RS02495	ABKJ22_RS02195	NB627_RS02375	NB626_RS02370			MHP168L_RS02175	MHP168_RS02160	MHP_RS02090	ABLE99_RS02050			GOM18_RS02360	HZK19_RS02185	E5E95_RS02330		MHJ_RS02165	CIB43_RS03110	KUD10_RS02280	DR083_RS02750					DR099_RS02865				EXC50_RS01065	B5M19_RS02960	FEF30_RS02590	FEF31_RS01955	
N4.HOG0000381	OG0000104	n0	MFC_RS00410	DR093_RS01860	DR082_RS01875	DR094_RS02045	DR095_RS01280	DR084_RS01785	DR085_RS01925	MYF_RS01545			ABJ972_RS02170	B5C39_RS02500	ABKJ22_RS02190	NB627_RS02380	NB626_RS02375			MHP168L_RS02170	MHP168_RS02155	MHP_RS02095	ABLE99_RS02055			GOM18_RS02365	HZK19_RS02190	E5E95_RS02335		MHJ_RS02170	CIB43_RS03120	KUD10_RS02285	DR083_RS02745					DR099_RS02855				EXC50_RS01070	B5M19_RS04460	FEF30_RS02595	FEF31_RS01960	
N4.HOG0000382	OG0000105	n0	MFC_RS00425	DR093_RS01875	DR082_RS01890	DR094_RS02060	DR095_RS01295	DR084_RS01800	DR085_RS01910	MYF_RS01560			ABJ972_RS02185	B5C39_RS02515	ABKJ22_RS02175	NB627_RS02400	NB626_RS02395			MHP168L_RS02155	MHP168_RS02140	MHP_RS02110	ABLE99_RS02070			GOM18_RS02380	HZK19_RS02205	E5E95_RS02350		MHJ_RS02185	CIB43_RS03130	KUD10_RS02300	DR083_RS02730					DR099_RS02840				EXC50_RS01085	B5M19_RS02940	FEF30_RS02610	FEF31_RS01975	
N4.HOG0000383	OG0000106	n0	MFC_RS00435	DR093_RS01885	DR082_RS01900	DR094_RS02070	DR095_RS01305	DR084_RS01810	DR085_RS01900	MYF_RS01570			ABJ972_RS02195	B5C39_RS02525	ABKJ22_RS02165	NB627_RS02405	NB626_RS02400			MHP168L_RS02145	MHP168_RS02130	MHP_RS02120	ABLE99_RS02080			GOM18_RS02390	HZK19_RS02215	E5E95_RS02360		MHJ_RS02195	CIB43_RS03140	KUD10_RS02310	DR083_RS02720					DR099_RS02830				EXC50_RS01095	B5M19_RS02930	FEF30_RS02620	FEF31_RS01985	
N4.HOG0000384	OG0000107	n0	MFC_RS00445	DR093_RS01895	DR082_RS01910	DR094_RS02080	DR095_RS01315	DR084_RS01820	DR085_RS01890	MYF_RS01580			ABJ972_RS02205	B5C39_RS02535	ABKJ22_RS02155	NB627_RS02415	NB626_RS02410			MHP168L_RS02135	MHP168_RS02120	MHP_RS02130	ABLE99_RS02090			GOM18_RS02400	HZK19_RS02225	E5E95_RS02370		MHJ_RS02205	CIB43_RS03150	KUD10_RS02320	DR083_RS02710					DR099_RS02820				EXC50_RS01105	B5M19_RS04455	FEF30_RS02630	FEF31_RS01995	
N4.HOG0000385	OG0000108	n0	MFC_RS00450	DR093_RS01900	DR082_RS01915	DR094_RS02085	DR095_RS01320	DR084_RS01825	DR085_RS01885	MYF_RS01585			ABJ972_RS02210	B5C39_RS02540	ABKJ22_RS02150	NB627_RS02420	NB626_RS02415			MHP168L_RS02130	MHP168_RS02115	MHP_RS02135	ABLE99_RS02095			GOM18_RS02405	HZK19_RS02230	E5E95_RS02375		MHJ_RS02210	CIB43_RS03155	KUD10_RS02325	DR083_RS02705					DR099_RS02815				EXC50_RS01110	B5M19_RS04620	FEF30_RS02635	FEF31_RS02000	
N4.HOG0000386	OG0000109	n0	MFC_RS00455	DR093_RS01905	DR082_RS01920	DR094_RS02090	DR095_RS01325	DR084_RS01830	DR085_RS01880	MYF_RS01590			ABJ972_RS02215	B5C39_RS02545	ABKJ22_RS02145	NB627_RS02425	NB626_RS02420			MHP168L_RS02125	MHP168_RS02110	MHP_RS02140	ABLE99_RS02100			GOM18_RS02410	HZK19_RS02235	E5E95_RS02380		MHJ_RS02215	CIB43_RS03160	KUD10_RS02330	DR083_RS02700					DR099_RS02810				EXC50_RS01115	B5M19_RS02910	FEF30_RS02640	FEF31_RS02005	
N4.HOG0000387	OG0000110	n0	MFC_RS00460	DR093_RS01910	DR082_RS01925	DR094_RS02095	DR095_RS01330	DR084_RS01835	DR085_RS01875	MYF_RS01595			ABJ972_RS02335	B5C39_RS02670	ABKJ22_RS02340	NB627_RS02555	NB626_RS02550			MHP168L_RS02410	MHP168_RS02385	MHP_RS02260	ABLE99_RS02290			GOM18_RS02525	HZK19_RS02355	E5E95_RS02595		MHJ_RS02330	CIB43_RS03290	KUD10_RS02450	DR083_RS03140					DR099_RS02155				EXC50_RS01240	B5M19_RS02660	FEF30_RS02760	FEF31_RS02120	
N4.HOG0000388	OG0000111	n0	MFC_RS00465	DR093_RS01915	DR082_RS01930	DR094_RS02100	DR095_RS01335	DR084_RS01840	DR085_RS01870	MYF_RS01600			ABJ972_RS02330	B5C39_RS02665	ABKJ22_RS02335	NB627_RS02550	NB626_RS02545			MHP168L_RS02405	MHP168_RS02380	MHP_RS02255	ABLE99_RS02285			GOM18_RS02520	HZK19_RS02350	E5E95_RS02590		MHJ_RS02325	CIB43_RS03285	KUD10_RS02445	DR083_RS03135					DR099_RS02160				EXC50_RS01235	B5M19_RS02665	FEF30_RS02755	FEF31_RS02115	
N4.HOG0000389	OG0000112	n0	MFC_RS00475	DR093_RS01925	DR082_RS01940	DR094_RS02110	DR095_RS01345	DR084_RS01850	DR085_RS01860	MYF_RS01610			ABJ972_RS02320	B5C39_RS02655	ABKJ22_RS02325	NB627_RS02540	NB626_RS02535			MHP168L_RS02395	MHP168_RS02370	MHP_RS02245	ABLE99_RS02275			GOM18_RS02510	HZK19_RS02340	E5E95_RS02580		MHJ_RS02315	CIB43_RS03280	KUD10_RS02435	DR083_RS03125					DR099_RS02170				EXC50_RS01225	B5M19_RS02675	FEF30_RS02745	FEF31_RS02105	
N4.HOG0000390	OG0000113	n0	MFC_RS00490	DR093_RS03930	DR082_RS03785	DR094_RS03730	DR095_RS03830	DR084_RS03550	DR085_RS03750	MYF_RS01625			ABJ972_RS02300	B5C39_RS02635	ABKJ22_RS02305	NB627_RS02515	NB626_RS02510			MHP168L_RS02375	MHP168_RS02350	MHP_RS02225	ABLE99_RS02255			GOM18_RS02490	HZK19_RS02320	E5E95_RS02560		MHJ_RS02295	CIB43_RS03260	KUD10_RS02415	DR083_RS03315					DR099_RS04615				EXC50_RS01205	B5M19_RS02700	FEF30_RS02725	FEF31_RS02085	
N4.HOG0000391	OG0000114	n0	MFC_RS00500	DR093_RS01950	DR082_RS01965	DR094_RS02135	DR095_RS01370	DR084_RS01875	DR085_RS01835	MYF_RS01635			ABJ972_RS02290	B5C39_RS02625	ABKJ22_RS02295	NB627_RS02510	NB626_RS02500			MHP168L_RS02365	MHP168_RS02340	MHP_RS02215	ABLE99_RS02245			GOM18_RS02480	HZK19_RS02310	E5E95_RS04300		MHJ_RS02285	CIB43_RS03245	KUD10_RS02405	DR083_RS03305					DR099_RS03460				EXC50_RS01195	B5M19_RS02710	FEF30_RS02715	FEF31_RS02075	
N4.HOG0000392	OG0000115	n0	MFC_RS00510	DR093_RS01960	DR082_RS01975	DR094_RS02145	DR095_RS01380	DR084_RS01885	DR085_RS01825	MYF_RS01645			ABJ972_RS02280	B5C39_RS02610	ABKJ22_RS02285	NB627_RS02495	NB626_RS02490			MHP168L_RS02350	MHP168_RS02325	MHP_RS02205	ABLE99_RS02235			GOM18_RS02470	HZK19_RS02300	E5E95_RS02535		MHJ_RS02275	CIB43_RS03230	KUD10_RS02395	DR083_RS03290					DR099_RS00280				EXC50_RS01180	B5M19_RS03610	FEF30_RS02705	FEF31_RS02065	
N4.HOG0000393	OG0000116	n0	MFC_RS00520	DR093_RS01970	DR082_RS01985	DR094_RS02155	DR095_RS01390	DR084_RS01895	DR085_RS01815	MYF_RS01655			ABJ972_RS01285	B5C39_RS01600	ABKJ22_RS01315	NB627_RS01420	NB626_RS01415			MHP168L_RS01385	MHP168_RS01380	MHP_RS00705	ABLE99_RS01265			GOM18_RS02855	HZK19_RS01265	E5E95_RS01315		MHJ_RS01270	CIB43_RS02165	KUD10_RS01370	DR083_RS01185					DR099_RS00905				EXC50_RS02790	B5M19_RS02580	FEF30_RS01610	FEF31_RS00955	
N4.HOG0000394	OG0000117	n0	MFC_RS00525	DR093_RS01975	DR082_RS01990	DR094_RS02160	DR095_RS01395	DR084_RS01900	DR085_RS01810	MYF_RS01660			ABJ972_RS01290	B5C39_RS01595	ABKJ22_RS01320	NB627_RS01425	NB626_RS01420			MHP168L_RS01390	MHP168_RS01385	MHP_RS00700	ABLE99_RS01270			GOM18_RS02850	HZK19_RS01270	E5E95_RS01320		MHJ_RS01275	CIB43_RS02170	KUD10_RS01375	DR083_RS01180					DR099_RS00910				EXC50_RS02785	B5M19_RS02575	FEF30_RS01615	FEF31_RS00960	
N4.HOG0000395	OG0000118	n0	MFC_RS00555	DR093_RS02005	DR082_RS02020	DR094_RS02190	DR095_RS01425	DR084_RS01930	DR085_RS01780	MYF_RS01690			ABJ972_RS01325	B5C39_RS01560	ABKJ22_RS01355	NB627_RS01460	NB626_RS01455			MHP168L_RS01430	MHP168_RS01425	MHP_RS00665	ABLE99_RS01305			GOM18_RS02815	HZK19_RS01305	E5E95_RS01355		MHJ_RS01310	CIB43_RS02205	KUD10_RS01410	DR083_RS01145					DR099_RS00945				EXC50_RS02750	B5M19_RS01235	FEF30_RS01650	FEF31_RS00995	
N4.HOG0000396	OG0000119	n0	MFC_RS00560	DR093_RS02010	DR082_RS02025	DR094_RS02195	DR095_RS01430	DR084_RS01935	DR085_RS01775	MYF_RS01695			ABJ972_RS01330	B5C39_RS01555	ABKJ22_RS01360	NB627_RS01465	NB626_RS01460			MHP168L_RS01435	MHP168_RS01430	MHP_RS00660	ABLE99_RS01310			GOM18_RS02810	HZK19_RS01310	E5E95_RS01360		MHJ_RS01315	CIB43_RS02210	KUD10_RS01415	DR083_RS01140					DR099_RS00950				EXC50_RS02745	B5M19_RS01230	FEF30_RS01655	FEF31_RS01000	
N4.HOG0000397	OG0000120	n0	MFC_RS00575	DR093_RS02025	DR082_RS02040	DR094_RS02210	DR095_RS01445	DR084_RS01950	DR085_RS01760	MYF_RS01710			ABJ972_RS01345	B5C39_RS01540	ABKJ22_RS01375	NB627_RS01485	NB626_RS01475			MHP168L_RS01450	MHP168_RS01445	MHP_RS00645	ABLE99_RS01325			GOM18_RS02795	HZK19_RS01325	E5E95_RS01375		MHJ_RS01330	CIB43_RS02230	KUD10_RS01430	DR083_RS01125					DR099_RS00965				EXC50_RS02730	B5M19_RS01215	FEF30_RS01675	FEF31_RS01020	
N4.HOG0000398	OG0000121	n0	MFC_RS00600	DR093_RS02050	DR082_RS02065	DR094_RS02235	DR095_RS01470	DR084_RS01975	DR085_RS01735	MYF_RS01735			ABJ972_RS01370	B5C39_RS01515	ABKJ22_RS01400	NB627_RS01515	NB626_RS01505			MHP168L_RS01475	MHP168_RS01470	MHP_RS00620	ABLE99_RS01350			GOM18_RS02775	HZK19_RS01350	E5E95_RS01400		MHJ_RS01355	CIB43_RS02250	KUD10_RS01455	DR083_RS01100					DR099_RS00990				EXC50_RS02705	B5M19_RS01190	FEF30_RS01700	FEF31_RS01045	
N4.HOG0000399	OG0000122	n0	MFC_RS00605	DR093_RS02055	DR082_RS02080	DR094_RS02240	DR095_RS01475	DR084_RS01980	DR085_RS01730	MYF_RS01740			ABJ972_RS01375	B5C39_RS01510	ABKJ22_RS01405	NB627_RS01520	NB626_RS01510			MHP168L_RS01480	MHP168_RS01475	MHP_RS00615	ABLE99_RS01355			GOM18_RS02770	HZK19_RS01355	E5E95_RS01405		MHJ_RS01360	CIB43_RS02255	KUD10_RS01460	DR083_RS01095					DR099_RS00995				EXC50_RS02700	B5M19_RS01185	FEF30_RS01705	FEF31_RS01050	
