Orthogroup	Species	MHP_1257_genes	Orthologs
OG0000081	MHP_131B_genes	ABKJ22_RS00330	NB627_RS00340
OG0000081	MHP_133A_genes	ABKJ22_RS00330	NB626_RS00335
OG0000081	MHP_F72C_genes	ABKJ22_RS00330	EHI52_RS00350
OG0000081	MHP_MHP679_genes	ABKJ22_RS00330	DR086_RS00205
OG0000081	MHP_J_genes	ABKJ22_RS00330	MHJ_RS00315
OG0000081	MHP_168L_genes	ABKJ22_RS00330	MHP168L_RS00315
OG0000081	MHP_ES2L_genes	ABKJ22_RS00330	HZK19_RS00320
OG0000081	MHP_168_genes	ABKJ22_RS00330	MHP168_RS00310
OG0000081	MHP_TB1_genes	ABKJ22_RS00330	B5M19_RS00260
OG0000081	MHP_11_genes	ABKJ22_RS00330	B5C39_RS01165
OG0000081	MHP_232_genes	ABKJ22_RS00330	MHP_RS00345
OG0000081	MHP_NCTC10127_genes	ABKJ22_RS00330	EXC50_RS00350
OG0000081	MHP_UFV01_genes	ABKJ22_RS00330	FEF30_RS00650
OG0000081	MHP_UFV02_genes	ABKJ22_RS00330	FEF31_RS03610
OG0000081	MHP_MHP650_genes	ABKJ22_RS00330	DR083_RS00215
OG0000081	MHP_LH_genes	ABKJ22_RS00330	KUD10_RS00335
OG0000081	MFC_MF29_genes	ABKJ22_RS00330	DR095_RS00820
OG0000081	MFC_MF11_genes	ABKJ22_RS00330	DR093_RS00355
OG0000081	MFC_ATCC27716_genes	ABKJ22_RS00330	MFC_RS03430, MFC_RS02560
OG0000081	MFC_MF30_genes	ABKJ22_RS00330	DR084_RS00170
OG0000081	MFC_Ms42_genes	ABKJ22_RS00330	MYF_RS00300
OG0000081	MFC_MF33_genes	ABKJ22_RS00330	DR085_RS00170
OG0000081	MFC_MF18_genes	ABKJ22_RS00330	DR082_RS00355
OG0000081	MFC_MF22_genes	ABKJ22_RS00330	DR094_RS00795
OG0000081	MHP_4284_genes	ABKJ22_RS00330	ABLE99_RS00335
OG0000082	MHP_7448_genes	ABKJ22_RS02350	MHP7448_RS02425
OG0000082	MHP_ES2L_genes	ABKJ22_RS02350	HZK19_RS02365
OG0000082	MHP_11_genes	ABKJ22_RS02350	B5C39_RS02680
OG0000082	MHP_NCTC10127_genes	ABKJ22_RS02350	EXC50_RS01250
OG0000082	MHP_232_genes	ABKJ22_RS02350	MHP_RS02270
OG0000082	MFC_MF29_genes	ABKJ22_RS02350	DR095_RS00585
OG0000082	MFC_ATCC27716_genes	ABKJ22_RS02350	MFC_RS02870
OG0000082	MFC_Ms42_genes	ABKJ22_RS02350	MYF_RS01110
OG0000082	MFC_MF11_genes	ABKJ22_RS02350	DR093_RS01100
OG0000082	MFC_MF30_genes	ABKJ22_RS02350	DR084_RS00895
OG0000082	MFC_MF33_genes	ABKJ22_RS02350	DR085_RS00920
OG0000082	MFC_MF18_genes	ABKJ22_RS02350	DR082_RS01095
OG0000082	MFC_MF22_genes	ABKJ22_RS02350	DR094_RS00070
OG0000082	MHP_F72C_genes	ABKJ22_RS02350	EHI52_RS02405
OG0000082	MHP_Ue273_genes	ABKJ22_RS02350	VQY17_RS02400
OG0000082	MHP_MHP679_genes	ABKJ22_RS02350	DR086_RS03110
OG0000082	MHP_ES2_genes	ABKJ22_RS02350	E5E95_RS02605
OG0000082	MHP_KM014_genes	ABKJ22_RS02350	CIB43_RS03315
OG0000082	MHP_LH_genes	ABKJ22_RS02350	KUD10_RS02460
OG0000082	MHP_4284_genes	ABKJ22_RS02350	ABLE99_RS02300
OG0000082	MHP_UFV01_genes	ABKJ22_RS02350	FEF30_RS02770
OG0000082	MHP_UFV02_genes	ABKJ22_RS02350	FEF31_RS02130
OG0000082	MHP_MHP653_genes	ABKJ22_RS02350	DR096_RS01735
OG0000082	MHP_MHP691_genes	ABKJ22_RS02350	DR087_RS01685
OG0000082	MHP_116_genes	ABKJ22_RS02350	ABJ972_RS02345
OG0000082	MHP_MHP709_genes	ABKJ22_RS02350	DR088_RS04120
OG0000082	MHP_168L_genes	ABKJ22_RS02350	MHP168L_RS04020
OG0000082	MHP_168_genes	ABKJ22_RS02350	MHP168_RS04000
OG0000082	MHP_TB1_genes	ABKJ22_RS02350	B5M19_RS04415
OG0000082	MHP_J_genes	ABKJ22_RS02350	MHJ_RS03775
OG0000082	MHP_MHP699_genes	ABKJ22_RS02350	DR100_RS02290
OG0000082	MHP_MHP696_genes	ABKJ22_RS02350	DR090_RS04165
OG0000082	MHP_7422_genes	ABKJ22_RS02350	MHL_RS02460
OG0000082	MHP_MHP682_genes	ABKJ22_RS02350	DR097_RS02165
OG0000083	MHP_MHP709_genes	ABKJ22_RS01995	DR088_RS00630
OG0000083	MHP_MHP696_genes	ABKJ22_RS01995	DR090_RS01095
OG0000083	MHP_MHP653_genes	ABKJ22_RS01995	DR096_RS00560
OG0000083	MHP_MHP682_genes	ABKJ22_RS01995	DR097_RS00750
OG0000083	MFC_ATCC27716_genes	ABKJ22_RS01995	MFC_RS00040
OG0000083	MFC_MF22_genes	ABKJ22_RS01995	DR094_RS02715
OG0000083	MFC_MF30_genes	ABKJ22_RS01995	DR084_RS02845
OG0000083	MFC_Ms42_genes	ABKJ22_RS01995	MYF_RS01430
OG0000083	MFC_MF29_genes	ABKJ22_RS01995	DR095_RS03045
OG0000083	MFC_MF33_genes	ABKJ22_RS01995	DR085_RS03000
OG0000083	MFC_MF11_genes	ABKJ22_RS01995	DR093_RS02955
OG0000083	MFC_MF18_genes	ABKJ22_RS01995	DR082_RS02990
OG0000083	MHP_111A_genes	ABKJ22_RS01995	NB623_RS02075
OG0000083	MHP_112B_genes	ABKJ22_RS01995	NBX26_RS02080
OG0000083	MHP_116_genes	ABKJ22_RS01995	ABJ972_RS01985
OG0000083	MHP_11_genes	ABKJ22_RS01995	B5C39_RS03525
OG0000083	MHP_232_genes	ABKJ22_RS01995	MHP_RS01985
OG0000083	MHP_ES2_genes	ABKJ22_RS01995	E5E95_RS02140
OG0000083	MHP_J_genes	ABKJ22_RS01995	MHJ_RS01975
OG0000083	MHP_LH_genes	ABKJ22_RS01995	KUD10_RS02070
OG0000083	MHP_MHP699_genes	ABKJ22_RS01995	DR100_RS02770
OG0000083	MHP_NCTC10127_genes	ABKJ22_RS01995	EXC50_RS00965
OG0000083	MHP_Ue273_genes	ABKJ22_RS01995	VQY17_RS02095
OG0000083	MHP_F72C_genes	ABKJ22_RS01995	EHI52_RS01915
OG0000083	MHP_ES2L_genes	ABKJ22_RS01995	HZK19_RS01985
OG0000083	MHP_131B_genes	ABKJ22_RS01995	NB627_RS02160
OG0000083	MHP_133A_genes	ABKJ22_RS01995	NB626_RS02155
OG0000083	MHP_153B_genes	ABKJ22_RS01995	NB625_RS02020
OG0000083	MHP_154B_genes	ABKJ22_RS01995	NB624_RS02025
OG0000083	MHP_168L_genes	ABKJ22_RS01995	MHP168L_RS02110
OG0000083	MHP_168_genes	ABKJ22_RS01995	MHP168_RS02095
OG0000083	MHP_4284_genes	ABKJ22_RS01995	ABLE99_RS01935
OG0000083	MHP_7422_genes	ABKJ22_RS01995	MHL_RS02095
OG0000083	MHP_7448_genes	ABKJ22_RS01995	MHP7448_RS02040
OG0000083	MHP_MHP650_genes	ABKJ22_RS01995	DR083_RS01625
OG0000083	MHP_MHP694_genes	ABKJ22_RS01995	DR099_RS01240
OG0000083	MHP_TB1_genes	ABKJ22_RS01995	B5M19_RS00845
OG0000083	MHP_UFV01_genes	ABKJ22_RS01995	FEF30_RS02400
OG0000083	MHP_UFV02_genes	ABKJ22_RS01995	FEF31_RS01765
OG0000083	MHP_98_genes	ABKJ22_RS01995	GOM18_RS02245
OG0000083	MHP_KM014_genes	ABKJ22_RS01995	CIB43_RS02935
OG0000083	MHP_MHP679_genes	ABKJ22_RS01995	DR086_RS00520
OG0000083	MHP_MHP691_genes	ABKJ22_RS01995	DR087_RS00065
OG0000084	MHP_MHP709_genes	ABKJ22_RS02025	DR088_RS00655
OG0000084	MHP_111A_genes	ABKJ22_RS02025	NB623_RS02045
OG0000084	MHP_112B_genes	ABKJ22_RS02025	NBX26_RS02050
OG0000084	MHP_116_genes	ABKJ22_RS02025	ABJ972_RS02015
OG0000084	MHP_131B_genes	ABKJ22_RS02025	NB627_RS02190
OG0000084	MHP_133A_genes	ABKJ22_RS02025	NB626_RS02185
OG0000084	MHP_153B_genes	ABKJ22_RS02025	NB625_RS02050
OG0000084	MHP_154B_genes	ABKJ22_RS02025	NB624_RS02055
OG0000084	MHP_4284_genes	ABKJ22_RS02025	ABLE99_RS01965
OG0000084	MHP_7422_genes	ABKJ22_RS02025	MHL_RS02120
OG0000084	MHP_7448_genes	ABKJ22_RS02025	MHP7448_RS02065
OG0000084	MHP_98_genes	ABKJ22_RS02025	GOM18_RS02275
OG0000084	MHP_F72C_genes	ABKJ22_RS02025	EHI52_RS01890
OG0000084	MHP_J_genes	ABKJ22_RS02025	MHJ_RS02000
OG0000084	MHP_KM014_genes	ABKJ22_RS02025	CIB43_RS02955
OG0000084	MHP_LH_genes	ABKJ22_RS02025	KUD10_RS02100
OG0000084	MHP_MHP650_genes	ABKJ22_RS02025	DR083_RS02910
OG0000084	MHP_MHP679_genes	ABKJ22_RS02025	DR086_RS00545
OG0000084	MHP_MHP691_genes	ABKJ22_RS02025	DR087_RS00090
OG0000084	MHP_MHP694_genes	ABKJ22_RS02025	DR099_RS01265
OG0000084	MHP_MHP696_genes	ABKJ22_RS02025	DR090_RS02885
OG0000084	MHP_MHP699_genes	ABKJ22_RS02025	DR100_RS02590
OG0000084	MHP_UFV01_genes	ABKJ22_RS02025	FEF30_RS02430
OG0000084	MHP_UFV02_genes	ABKJ22_RS02025	FEF31_RS01795
OG0000084	MHP_Ue273_genes	ABKJ22_RS02025	VQY17_RS02125
OG0000084	MHP_11_genes	ABKJ22_RS02025	B5C39_RS03550
OG0000084	MHP_232_genes	ABKJ22_RS02025	MHP_RS02010
OG0000084	MHP_ES2L_genes	ABKJ22_RS02025	HZK19_RS02015
OG0000084	MHP_ES2_genes	ABKJ22_RS02025	E5E95_RS02165
OG0000084	MHP_MHP653_genes	ABKJ22_RS02025	DR096_RS00585
OG0000084	MHP_MHP682_genes	ABKJ22_RS02025	DR097_RS03685
OG0000084	MHP_NCTC10127_genes	ABKJ22_RS02025	EXC50_RS00990
OG0000084	MFC_ATCC27716_genes	ABKJ22_RS02025	MFC_RS00070
OG0000084	MFC_MF11_genes	ABKJ22_RS02025	DR093_RS02790
OG0000084	MFC_MF18_genes	ABKJ22_RS02025	DR082_RS02700
OG0000084	MFC_MF22_genes	ABKJ22_RS02025	DR094_RS02645
OG0000084	MFC_MF29_genes	ABKJ22_RS02025	DR095_RS02880
OG0000084	MFC_MF30_genes	ABKJ22_RS02025	DR084_RS02690
OG0000084	MFC_MF33_genes	ABKJ22_RS02025	DR085_RS02830
OG0000084	MFC_Ms42_genes	ABKJ22_RS02025	MYF_RS01400
OG0000084	MHP_168L_genes	ABKJ22_RS02025	MHP168L_RS02265
OG0000084	MHP_168_genes	ABKJ22_RS02025	MHP168_RS02245
OG0000084	MHP_TB1_genes	ABKJ22_RS02025	B5M19_RS02760
OG0000085	MHP_MHP709_genes	ABKJ22_RS02030	DR088_RS00660
OG0000085	MHP_111A_genes	ABKJ22_RS02030	NB623_RS02040
OG0000085	MHP_112B_genes	ABKJ22_RS02030	NBX26_RS02045
OG0000085	MHP_11_genes	ABKJ22_RS02030	B5C39_RS03555
OG0000085	MHP_153B_genes	ABKJ22_RS02030	NB625_RS02055
OG0000085	MHP_154B_genes	ABKJ22_RS02030	NB624_RS02060
OG0000085	MHP_232_genes	ABKJ22_RS02030	MHP_RS02015
OG0000085	MHP_4284_genes	ABKJ22_RS02030	ABLE99_RS01970
OG0000085	MHP_7448_genes	ABKJ22_RS02030	MHP7448_RS02070
OG0000085	MHP_ES2_genes	ABKJ22_RS02030	E5E95_RS02170
OG0000085	MHP_MHP653_genes	ABKJ22_RS02030	DR096_RS00590
OG0000085	MHP_MHP682_genes	ABKJ22_RS02030	DR097_RS02875
OG0000085	MHP_MHP696_genes	ABKJ22_RS02030	DR090_RS02890
OG0000085	MHP_MHP699_genes	ABKJ22_RS02030	DR100_RS02585
OG0000085	MHP_NCTC10127_genes	ABKJ22_RS02030	EXC50_RS00995
OG0000085	MHP_Ue273_genes	ABKJ22_RS02030	VQY17_RS02135
OG0000085	MHP_MHP679_genes	ABKJ22_RS02030	DR086_RS00550
OG0000085	MHP_MHP691_genes	ABKJ22_RS02030	DR087_RS00095
OG0000085	MHP_J_genes	ABKJ22_RS02030	MHJ_RS02005
OG0000085	MHP_131B_genes	ABKJ22_RS02030	NB627_RS02195
OG0000085	MHP_133A_genes	ABKJ22_RS02030	NB626_RS02190
OG0000085	MHP_LH_genes	ABKJ22_RS02030	KUD10_RS02105
OG0000085	MHP_116_genes	ABKJ22_RS02030	ABJ972_RS02020
OG0000085	MHP_7422_genes	ABKJ22_RS02030	MHL_RS02125
OG0000085	MHP_98_genes	ABKJ22_RS02030	GOM18_RS02280
OG0000085	MHP_168L_genes	ABKJ22_RS02030	MHP168L_RS02260
OG0000085	MHP_168_genes	ABKJ22_RS02030	MHP168_RS02240
OG0000085	MHP_TB1_genes	ABKJ22_RS02030	B5M19_RS02755
OG0000085	MHP_MHP650_genes	ABKJ22_RS02030	DR083_RS02905
OG0000085	MHP_MHP694_genes	ABKJ22_RS02030	DR099_RS01270
OG0000085	MFC_MF22_genes	ABKJ22_RS02030	DR094_RS02650
OG0000085	MFC_MF18_genes	ABKJ22_RS02030	DR082_RS03060, DR082_RS02705
OG0000085	MFC_ATCC27716_genes	ABKJ22_RS02030	MFC_RS00075
OG0000085	MFC_MF11_genes	ABKJ22_RS02030	DR093_RS02785
OG0000085	MFC_MF30_genes	ABKJ22_RS02030	DR084_RS02695
OG0000085	MFC_MF33_genes	ABKJ22_RS02030	DR085_RS02835
OG0000085	MFC_Ms42_genes	ABKJ22_RS02030	MYF_RS01395
OG0000085	MFC_MF29_genes	ABKJ22_RS02030	DR095_RS02875
OG0000085	MHP_ES2L_genes	ABKJ22_RS02030	HZK19_RS02020
OG0000085	MHP_F72C_genes	ABKJ22_RS02030	EHI52_RS01885
OG0000085	MHP_UFV01_genes	ABKJ22_RS02030	FEF30_RS02435
OG0000085	MHP_UFV02_genes	ABKJ22_RS02030	FEF31_RS01800
OG0000086	MHP_MHP709_genes	ABKJ22_RS02040	DR088_RS00670
OG0000086	MHP_MHP696_genes	ABKJ22_RS02040	DR090_RS02900
OG0000086	MHP_MHP653_genes	ABKJ22_RS02040	DR096_RS00600
OG0000086	MHP_UFV01_genes	ABKJ22_RS02040	FEF30_RS02445
OG0000086	MHP_UFV02_genes	ABKJ22_RS02040	FEF31_RS01810
OG0000086	MHP_LH_genes	ABKJ22_RS02040	KUD10_RS02115
OG0000086	MFC_MF33_genes	ABKJ22_RS02040	DR085_RS03880
OG0000086	MFC_MF30_genes	ABKJ22_RS02040	DR084_RS03665
OG0000086	MFC_MF29_genes	ABKJ22_RS02040	DR095_RS03990
OG0000086	MFC_MF18_genes	ABKJ22_RS02040	DR082_RS03910
OG0000086	MFC_MF11_genes	ABKJ22_RS02040	DR093_RS04020
OG0000086	MFC_MF22_genes	ABKJ22_RS02040	DR094_RS03780
OG0000086	MFC_ATCC27716_genes	ABKJ22_RS02040	MFC_RS00085
OG0000086	MFC_Ms42_genes	ABKJ22_RS02040	MYF_RS01385
OG0000086	MHP_ES2L_genes	ABKJ22_RS02040	HZK19_RS02030
OG0000086	MHP_11_genes	ABKJ22_RS02040	B5C39_RS03565
OG0000086	MHP_232_genes	ABKJ22_RS02040	MHP_RS02025
OG0000086	MHP_NCTC10127_genes	ABKJ22_RS02040	EXC50_RS01005
OG0000086	MHP_168L_genes	ABKJ22_RS02040	MHP168L_RS02250
OG0000086	MHP_168_genes	ABKJ22_RS02040	MHP168_RS02230
OG0000086	MHP_TB1_genes	ABKJ22_RS02040	B5M19_RS02745
OG0000086	MHP_153B_genes	ABKJ22_RS02040	NB625_RS02160
OG0000086	MHP_7422_genes	ABKJ22_RS02040	MHL_RS02135
OG0000086	MHP_7448_genes	ABKJ22_RS02040	MHP7448_RS02080
OG0000086	MHP_Ue273_genes	ABKJ22_RS02040	VQY17_RS02145
OG0000086	MHP_111A_genes	ABKJ22_RS02040	NB623_RS02030
OG0000086	MHP_MHP699_genes	ABKJ22_RS02040	DR100_RS02575
OG0000086	MHP_MHP682_genes	ABKJ22_RS02040	DR097_RS02865
OG0000086	MHP_98_genes	ABKJ22_RS02040	GOM18_RS02290
OG0000086	MHP_KM014_genes	ABKJ22_RS02040	CIB43_RS02970
OG0000086	MHP_4284_genes	ABKJ22_RS02040	ABLE99_RS01980
OG0000086	MHP_MHP694_genes	ABKJ22_RS02040	DR099_RS01280
OG0000086	MHP_133A_genes	ABKJ22_RS02040	NB626_RS02200
OG0000086	MHP_131B_genes	ABKJ22_RS02040	NB627_RS02210
OG0000086	MHP_112B_genes	ABKJ22_RS02040	NBX26_RS02030
OG0000086	MHP_154B_genes	ABKJ22_RS02040	NB624_RS02170
OG0000086	MHP_ES2_genes	ABKJ22_RS02040	E5E95_RS02180
OG0000086	MHP_116_genes	ABKJ22_RS02040	ABJ972_RS02030
OG0000086	MHP_F72C_genes	ABKJ22_RS02040	EHI52_RS01875
OG0000086	MHP_MHP679_genes	ABKJ22_RS02040	DR086_RS00560
OG0000086	MHP_MHP691_genes	ABKJ22_RS02040	DR087_RS00105
OG0000086	MHP_MHP650_genes	ABKJ22_RS02040	DR083_RS02895
OG0000086	MHP_J_genes	ABKJ22_RS02040	MHJ_RS02015
OG0000087	MHP_MHP709_genes	ABKJ22_RS02055	DR088_RS00685
OG0000087	MHP_MHP696_genes	ABKJ22_RS02055	DR090_RS02915
OG0000087	MHP_7448_genes	ABKJ22_RS02055	MHP7448_RS02095
OG0000087	MHP_ES2L_genes	ABKJ22_RS02055	HZK19_RS02045
OG0000087	MHP_ES2_genes	ABKJ22_RS02055	E5E95_RS02195
OG0000087	MHP_MHP682_genes	ABKJ22_RS02055	DR097_RS02850
OG0000087	MHP_MHP699_genes	ABKJ22_RS02055	DR100_RS02560
OG0000087	MHP_UFV01_genes	ABKJ22_RS02055	FEF30_RS02460
OG0000087	MHP_UFV02_genes	ABKJ22_RS02055	FEF31_RS01825
OG0000087	MHP_168L_genes	ABKJ22_RS02055	MHP168L_RS02235
OG0000087	MHP_168_genes	ABKJ22_RS02055	MHP168_RS02215
OG0000087	MHP_TB1_genes	ABKJ22_RS02055	B5M19_RS02730
OG0000087	MHP_MHP650_genes	ABKJ22_RS02055	DR083_RS02880
OG0000087	MHP_KM014_genes	ABKJ22_RS02055	CIB43_RS02975
OG0000087	MFC_ATCC27716_genes	ABKJ22_RS02055	MFC_RS03320
OG0000087	MFC_MF29_genes	ABKJ22_RS02055	DR095_RS02850
OG0000087	MFC_MF11_genes	ABKJ22_RS02055	DR093_RS02760
OG0000087	MFC_MF18_genes	ABKJ22_RS02055	DR082_RS02730
OG0000087	MFC_MF22_genes	ABKJ22_RS02055	DR094_RS02675
OG0000087	MFC_MF30_genes	ABKJ22_RS02055	DR084_RS02720
OG0000087	MFC_MF33_genes	ABKJ22_RS02055	DR085_RS02860
OG0000087	MFC_Ms42_genes	ABKJ22_RS02055	MYF_RS01370
OG0000087	MHP_111A_genes	ABKJ22_RS02055	NB623_RS02015
OG0000087	MHP_112B_genes	ABKJ22_RS02055	NBX26_RS02015
OG0000087	MHP_153B_genes	ABKJ22_RS02055	NB625_RS02175
OG0000087	MHP_154B_genes	ABKJ22_RS02055	NB624_RS02185
OG0000087	MHP_131B_genes	ABKJ22_RS02055	NB627_RS02225
OG0000087	MHP_133A_genes	ABKJ22_RS02055	NB626_RS02215
OG0000087	MHP_4284_genes	ABKJ22_RS02055	ABLE99_RS01995
OG0000087	MHP_7422_genes	ABKJ22_RS02055	MHL_RS02150
OG0000087	MHP_98_genes	ABKJ22_RS02055	GOM18_RS02305
OG0000087	MHP_F72C_genes	ABKJ22_RS02055	EHI52_RS01860
OG0000087	MHP_MHP653_genes	ABKJ22_RS02055	DR096_RS00615
OG0000087	MHP_MHP679_genes	ABKJ22_RS02055	DR086_RS00575
OG0000087	MHP_MHP691_genes	ABKJ22_RS02055	DR087_RS00120
OG0000087	MHP_MHP694_genes	ABKJ22_RS02055	DR099_RS01295
OG0000087	MHP_Ue273_genes	ABKJ22_RS02055	VQY17_RS02160
OG0000087	MHP_116_genes	ABKJ22_RS02055	ABJ972_RS02045
OG0000087	MHP_11_genes	ABKJ22_RS02055	B5C39_RS03580
OG0000087	MHP_232_genes	ABKJ22_RS02055	MHP_RS02040
OG0000087	MHP_J_genes	ABKJ22_RS02055	MHJ_RS02030
OG0000087	MHP_LH_genes	ABKJ22_RS02055	KUD10_RS02130
OG0000087	MHP_NCTC10127_genes	ABKJ22_RS02055	EXC50_RS01020
OG0000088	MHP_MHP709_genes	ABKJ22_RS02060	DR088_RS00690
OG0000088	MHP_7448_genes	ABKJ22_RS02060	MHP7448_RS02100
OG0000088	MHP_ES2L_genes	ABKJ22_RS02060	HZK19_RS02050
OG0000088	MHP_ES2_genes	ABKJ22_RS02060	E5E95_RS02200
OG0000088	MHP_J_genes	ABKJ22_RS02060	MHJ_RS02035
OG0000088	MHP_KM014_genes	ABKJ22_RS02060	CIB43_RS02980
OG0000088	MHP_LH_genes	ABKJ22_RS02060	KUD10_RS02135
OG0000088	MHP_MHP682_genes	ABKJ22_RS02060	DR097_RS02845
OG0000088	MHP_MHP696_genes	ABKJ22_RS02060	DR090_RS02920
OG0000088	MHP_MHP699_genes	ABKJ22_RS02060	DR100_RS02555
OG0000088	MHP_UFV01_genes	ABKJ22_RS02060	FEF30_RS02465
OG0000088	MHP_UFV02_genes	ABKJ22_RS02060	FEF31_RS01830
OG0000088	MHP_11_genes	ABKJ22_RS02060	B5C39_RS03585
OG0000088	MHP_232_genes	ABKJ22_RS02060	MHP_RS02045
OG0000088	MHP_NCTC10127_genes	ABKJ22_RS02060	EXC50_RS01025
OG0000088	MHP_111A_genes	ABKJ22_RS02060	NB623_RS02010
OG0000088	MHP_112B_genes	ABKJ22_RS02060	NBX26_RS02010
OG0000088	MHP_116_genes	ABKJ22_RS02060	ABJ972_RS02050
OG0000088	MHP_131B_genes	ABKJ22_RS02060	NB627_RS02230
OG0000088	MHP_133A_genes	ABKJ22_RS02060	NB626_RS02220
OG0000088	MHP_153B_genes	ABKJ22_RS02060	NB625_RS02180
OG0000088	MHP_154B_genes	ABKJ22_RS02060	NB624_RS02190
OG0000088	MHP_7422_genes	ABKJ22_RS02060	MHL_RS02155
OG0000088	MHP_98_genes	ABKJ22_RS02060	GOM18_RS02310
OG0000088	MHP_MHP650_genes	ABKJ22_RS02060	DR083_RS02875
OG0000088	MHP_MHP653_genes	ABKJ22_RS02060	DR096_RS00620
OG0000088	MHP_Ue273_genes	ABKJ22_RS02060	VQY17_RS02165
OG0000088	MHP_168L_genes	ABKJ22_RS02060	MHP168L_RS02230
OG0000088	MHP_168_genes	ABKJ22_RS02060	MHP168_RS02210
OG0000088	MHP_TB1_genes	ABKJ22_RS02060	B5M19_RS02725
OG0000088	MHP_MHP679_genes	ABKJ22_RS02060	DR086_RS00580
OG0000088	MHP_MHP691_genes	ABKJ22_RS02060	DR087_RS00125
OG0000088	MFC_ATCC27716_genes	ABKJ22_RS02060	MFC_RS00105
OG0000088	MFC_MF11_genes	ABKJ22_RS02060	DR093_RS02755
OG0000088	MFC_MF30_genes	ABKJ22_RS02060	DR084_RS02725
OG0000088	MFC_Ms42_genes	ABKJ22_RS02060	MYF_RS01365
OG0000088	MFC_MF18_genes	ABKJ22_RS02060	DR082_RS02735
OG0000088	MFC_MF22_genes	ABKJ22_RS02060	DR094_RS02680
OG0000088	MFC_MF29_genes	ABKJ22_RS02060	DR095_RS02845
OG0000088	MFC_MF33_genes	ABKJ22_RS02060	DR085_RS02865
OG0000088	MHP_MHP694_genes	ABKJ22_RS02060	DR099_RS03880
OG0000088	MHP_4284_genes	ABKJ22_RS02060	ABLE99_RS02000
OG0000088	MHP_F72C_genes	ABKJ22_RS02060	EHI52_RS01855
OG0000089	MHP_MHP709_genes	ABKJ22_RS02070	DR088_RS00700
OG0000089	MHP_111A_genes	ABKJ22_RS02070	NB623_RS02000
OG0000089	MHP_112B_genes	ABKJ22_RS02070	NBX26_RS02000
OG0000089	MHP_116_genes	ABKJ22_RS02070	ABJ972_RS02060
OG0000089	MHP_11_genes	ABKJ22_RS02070	B5C39_RS03595
OG0000089	MHP_131B_genes	ABKJ22_RS02070	NB627_RS02240
OG0000089	MHP_133A_genes	ABKJ22_RS02070	NB626_RS02230
OG0000089	MHP_168L_genes	ABKJ22_RS02070	MHP168L_RS02215
OG0000089	MHP_168_genes	ABKJ22_RS02070	MHP168_RS02195
OG0000089	MHP_232_genes	ABKJ22_RS02070	MHP_RS02055
OG0000089	MHP_ES2L_genes	ABKJ22_RS02070	HZK19_RS02060
OG0000089	MHP_ES2_genes	ABKJ22_RS02070	E5E95_RS02210
OG0000089	MHP_J_genes	ABKJ22_RS02070	MHJ_RS02045
OG0000089	MHP_KM014_genes	ABKJ22_RS02070	CIB43_RS02990
OG0000089	MHP_LH_genes	ABKJ22_RS02070	KUD10_RS02145
OG0000089	MHP_MHP650_genes	ABKJ22_RS02070	DR083_RS02865
OG0000089	MHP_MHP653_genes	ABKJ22_RS02070	DR096_RS03525
OG0000089	MHP_MHP679_genes	ABKJ22_RS02070	DR086_RS00590
OG0000089	MHP_MHP682_genes	ABKJ22_RS02070	DR097_RS02835
OG0000089	MHP_MHP696_genes	ABKJ22_RS02070	DR090_RS02930
OG0000089	MHP_MHP699_genes	ABKJ22_RS02070	DR100_RS02545
OG0000089	MHP_NCTC10127_genes	ABKJ22_RS02070	EXC50_RS01035
OG0000089	MHP_TB1_genes	ABKJ22_RS02070	B5M19_RS03690
OG0000089	MHP_UFV01_genes	ABKJ22_RS02070	FEF30_RS02475
OG0000089	MHP_UFV02_genes	ABKJ22_RS02070	FEF31_RS01840
OG0000089	MHP_Ue273_genes	ABKJ22_RS02070	VQY17_RS02175
OG0000089	MHP_153B_genes	ABKJ22_RS02070	NB625_RS02190
OG0000089	MHP_154B_genes	ABKJ22_RS02070	NB624_RS02200
OG0000089	MHP_4284_genes	ABKJ22_RS02070	ABLE99_RS02010
OG0000089	MHP_7422_genes	ABKJ22_RS02070	MHL_RS02165
OG0000089	MHP_7448_genes	ABKJ22_RS02070	MHP7448_RS02110
OG0000089	MHP_98_genes	ABKJ22_RS02070	GOM18_RS02320
OG0000089	MHP_F72C_genes	ABKJ22_RS02070	EHI52_RS01845
OG0000089	MHP_MHP691_genes	ABKJ22_RS02070	DR087_RS00135
OG0000089	MHP_MHP694_genes	ABKJ22_RS02070	DR099_RS01310
OG0000089	MFC_ATCC27716_genes	ABKJ22_RS02070	MFC_RS00115
OG0000089	MFC_MF11_genes	ABKJ22_RS02070	DR093_RS02745
OG0000089	MFC_MF18_genes	ABKJ22_RS02070	DR082_RS02745
OG0000089	MFC_MF22_genes	ABKJ22_RS02070	DR094_RS02690
OG0000089	MFC_MF29_genes	ABKJ22_RS02070	DR095_RS02835
OG0000089	MFC_MF33_genes	ABKJ22_RS02070	DR085_RS02875
OG0000089	MFC_Ms42_genes	ABKJ22_RS02070	MYF_RS01355
OG0000089	MFC_MF30_genes	ABKJ22_RS02070	DR084_RS02735
OG0000090	MHP_MHP709_genes	ABKJ22_RS00070	DR088_RS01920
OG0000090	MHP_MHP696_genes	ABKJ22_RS00070	DR090_RS01325
OG0000090	MHP_ES2L_genes	ABKJ22_RS00070	HZK19_RS00070
