Orthogroup	Species	MHP_131B_proteins	Orthologs
OG0000053	MFC_MF29_proteins	WP_404924445.1	WP_220200596.1, WP_220200565.1
OG0000053	MFC_MF30_proteins	WP_404924445.1	WP_160605623.1
OG0000053	MFC_ATCC27716_proteins	WP_404924445.1	WP_002557561.1
OG0000053	MFC_Ms42_proteins	WP_404924445.1	WP_002557561.1
OG0000053	MFC_MF22_proteins	WP_404924445.1	WP_308704670.1
OG0000053	MFC_MF18_proteins	WP_404924445.1	WP_160593530.1
OG0000053	MHP_MHP682_proteins	WP_404924445.1	WP_160585821.1
OG0000053	MHP_Ue273_proteins	WP_404924445.1	WP_347952425.1
OG0000053	MHP_MHP679_proteins	WP_404924445.1	WP_160590280.1
OG0000053	MHP_MHP650_proteins	WP_404924445.1	WP_160600836.1
OG0000053	MHP_MHP691_proteins	WP_404924445.1	WP_160607798.1
OG0000053	MHP_F72C_proteins	WP_404924445.1	WP_146379563.1
OG0000053	MHP_153B_proteins	WP_404924445.1	WP_404924135.1
OG0000053	MHP_154B_proteins	WP_404924445.1	WP_404924618.1
OG0000053	MHP_133A_proteins	WP_404924445.1	WP_404924445.1
OG0000054	MHP_MHP709_proteins	WP_404924248.1	WP_160588303.1
OG0000054	MHP_MHP696_proteins	WP_404924248.1	WP_160588303.1
OG0000054	MHP_116_proteins	WP_404924248.1	WP_348602541.1
OG0000054	MHP_4284_proteins	WP_404924248.1	WP_348602541.1
OG0000054	MHP_MHP682_proteins	WP_404924248.1	WP_160585698.1
OG0000054	MHP_153B_proteins	WP_404924248.1	WP_404923973.1
OG0000054	MHP_154B_proteins	WP_404924248.1	WP_404923973.1
OG0000054	MHP_F72C_proteins	WP_404924248.1	WP_146379656.1
OG0000054	MHP_MHP691_proteins	WP_404924248.1	WP_160608001.1
OG0000054	MHP_111A_proteins	WP_404924248.1	WP_020835786.1
OG0000054	MHP_112B_proteins	WP_404924248.1	WP_020835786.1
OG0000054	MHP_7422_proteins	WP_404924248.1	WP_020835786.1
OG0000054	MHP_11_proteins	WP_404924248.1	WP_011206291.1
OG0000054	MHP_232_proteins	WP_404924248.1	WP_011206291.1
OG0000054	MHP_ES2L_proteins	WP_404924248.1	WP_011206291.1
OG0000054	MHP_KM014_proteins	WP_404924248.1	WP_011206291.1
OG0000054	MHP_MHP653_proteins	WP_404924248.1	WP_011206291.1
OG0000054	MHP_MHP679_proteins	WP_404924248.1	WP_011206291.1
OG0000054	MHP_MHP699_proteins	WP_404924248.1	WP_011206291.1
OG0000054	MHP_ES2_proteins	WP_404924248.1	WP_135618940.1
OG0000054	MHP_NCTC10127_proteins	WP_404924248.1	WP_276315191.1, WP_011206291.1, WP_276315192.1
OG0000054	MHP_UFV01_proteins	WP_404924248.1	WP_243216226.1
OG0000054	MHP_UFV02_proteins	WP_404924248.1	WP_243216226.1
OG0000054	MHP_MHP650_proteins	WP_404924248.1	WP_160600727.1
OG0000054	MHP_168L_proteins	WP_404924248.1	WP_014579883.1
OG0000054	MHP_168_proteins	WP_404924248.1	WP_014579883.1
OG0000054	MHP_TB1_proteins	WP_404924248.1	WP_014579883.1
OG0000054	MHP_J_proteins	WP_404924248.1	WP_044284674.1
OG0000054	MHP_MHP694_proteins	WP_404924248.1	WP_044284674.1
OG0000054	MHP_Ue273_proteins	WP_404924248.1	WP_347952240.1
OG0000054	MFC_MF11_proteins	WP_404924248.1	WP_160603111.1
OG0000054	MFC_MF33_proteins	WP_404924248.1	WP_160609300.1
OG0000054	MFC_ATCC27716_proteins	WP_404924248.1	WP_002557665.1
OG0000054	MFC_Ms42_proteins	WP_404924248.1	WP_002557665.1
OG0000054	MFC_MF22_proteins	WP_404924248.1	WP_160583604.1
OG0000054	MFC_MF18_proteins	WP_404924248.1	WP_160593405.1
OG0000054	MFC_MF30_proteins	WP_404924248.1	WP_160605400.1
OG0000054	MFC_MF29_proteins	WP_404924248.1	WP_160580989.1
OG0000054	MHP_1257_proteins	WP_404924248.1	WP_044272538.1
OG0000054	MHP_7448_proteins	WP_404924248.1	WP_044272538.1
OG0000054	MHP_LH_proteins	WP_404924248.1	WP_044272538.1
OG0000054	MHP_98_proteins	WP_404924248.1	WP_179695975.1
OG0000054	MHP_133A_proteins	WP_404924248.1	WP_404924248.1
OG0000055	MHP_MHP709_proteins	WP_146379455.1	WP_146379455.1
OG0000055	MHP_133A_proteins	WP_146379455.1	WP_146379455.1
OG0000055	MHP_153B_proteins	WP_146379455.1	WP_146379455.1
OG0000055	MHP_154B_proteins	WP_146379455.1	WP_146379455.1
OG0000055	MHP_F72C_proteins	WP_146379455.1	WP_146379455.1
OG0000055	MHP_MHP696_proteins	WP_146379455.1	WP_146379455.1
OG0000055	MHP_Ue273_proteins	WP_146379455.1	WP_146379455.1
OG0000055	MHP_98_proteins	WP_146379455.1	WP_160607724.1
OG0000055	MHP_MHP691_proteins	WP_146379455.1	WP_160607724.1
OG0000055	MHP_116_proteins	WP_146379455.1	WP_348602678.1
OG0000055	MHP_MHP653_proteins	WP_146379455.1	WP_160584826.1
OG0000055	MHP_MHP682_proteins	WP_146379455.1	WP_160584826.1
OG0000055	MHP_MHP699_proteins	WP_146379455.1	WP_160584826.1
OG0000055	MFC_MF29_proteins	WP_146379455.1	WP_308704649.1
OG0000055	MFC_ATCC27716_proteins	WP_146379455.1	WP_002557874.1, WP_323749063.1
OG0000055	MFC_MF22_proteins	WP_146379455.1	WP_002557874.1, WP_334296057.1
OG0000055	MFC_MF30_proteins	WP_146379455.1	WP_002557874.1, WP_323749063.1
OG0000055	MFC_Ms42_proteins	WP_146379455.1	WP_002557874.1, WP_323749063.1
OG0000055	MFC_MF18_proteins	WP_146379455.1	WP_323749063.1
OG0000055	MHP_1257_proteins	WP_146379455.1	WP_348571923.1
OG0000055	MHP_4284_proteins	WP_146379455.1	WP_348571923.1
OG0000055	MHP_111A_proteins	WP_146379455.1	WP_160606887.1
OG0000055	MHP_112B_proteins	WP_146379455.1	WP_160606887.1
OG0000055	MHP_MHP694_proteins	WP_146379455.1	WP_160606887.1
OG0000055	MHP_ES2L_proteins	WP_146379455.1	WP_135618462.1
OG0000055	MHP_ES2_proteins	WP_146379455.1	WP_135618462.1
OG0000055	MHP_LH_proteins	WP_146379455.1	WP_135618462.1
OG0000055	MHP_11_proteins	WP_146379455.1	WP_011205867.1
OG0000055	MHP_232_proteins	WP_146379455.1	WP_011205867.1
OG0000055	MHP_7422_proteins	WP_146379455.1	WP_011205867.1
OG0000055	MHP_7448_proteins	WP_146379455.1	WP_011205867.1
OG0000055	MHP_KM014_proteins	WP_146379455.1	WP_011205867.1
OG0000055	MHP_NCTC10127_proteins	WP_146379455.1	WP_011205867.1
OG0000055	MHP_UFV01_proteins	WP_146379455.1	WP_011205867.1
OG0000055	MHP_UFV02_proteins	WP_146379455.1	WP_011205867.1
OG0000055	MHP_168L_proteins	WP_146379455.1	WP_014579531.1
OG0000055	MHP_168_proteins	WP_146379455.1	WP_014579531.1
OG0000055	MHP_J_proteins	WP_146379455.1	WP_014579531.1
OG0000055	MHP_MHP650_proteins	WP_146379455.1	WP_014579531.1
OG0000055	MHP_MHP679_proteins	WP_146379455.1	WP_014579531.1
OG0000055	MHP_TB1_proteins	WP_146379455.1	WP_014579531.1
OG0000056	MHP_MHP709_proteins	WP_404924340.1	WP_160588161.1
OG0000056	MHP_MHP696_proteins	WP_404924340.1	WP_160588161.1
OG0000056	MHP_MHP682_proteins	WP_404924340.1	WP_160585574.1
OG0000056	MHP_ES2_proteins	WP_404924340.1	WP_135619162.1
OG0000056	MHP_98_proteins	WP_404924340.1	WP_179695863.1
OG0000056	MHP_116_proteins	WP_404924340.1	WP_348571887.1
OG0000056	MHP_1257_proteins	WP_404924340.1	WP_348571887.1
OG0000056	MHP_4284_proteins	WP_404924340.1	WP_348571887.1
OG0000056	MHP_MHP679_proteins	WP_404924340.1	WP_160590364.1
OG0000056	MHP_MHP699_proteins	WP_404924340.1	WP_160584884.1
OG0000056	MHP_11_proteins	WP_404924340.1	WP_011206513.1
OG0000056	MHP_232_proteins	WP_404924340.1	WP_011206513.1
OG0000056	MHP_NCTC10127_proteins	WP_404924340.1	WP_011206513.1
OG0000056	MHP_7422_proteins	WP_404924340.1	WP_020835923.1
OG0000056	MHP_111A_proteins	WP_404924340.1	WP_404912090.1
OG0000056	MHP_112B_proteins	WP_404924340.1	WP_404912090.1
OG0000056	MHP_J_proteins	WP_404924340.1	WP_148166910.1
OG0000056	MHP_LH_proteins	WP_404924340.1	WP_233688574.1
OG0000056	MHP_MHP653_proteins	WP_404924340.1	WP_160615642.1
OG0000056	MHP_7448_proteins	WP_404924340.1	WP_081420855.1
OG0000056	MFC_ATCC27716_proteins	WP_404924340.1	WP_081605276.1
OG0000056	MFC_Ms42_proteins	WP_404924340.1	WP_081605276.1
OG0000056	MFC_MF11_proteins	WP_404924340.1	WP_160603134.1
OG0000056	MFC_MF29_proteins	WP_404924340.1	WP_160581124.1
OG0000056	MFC_MF18_proteins	WP_404924340.1	WP_160593493.1
OG0000056	MFC_MF22_proteins	WP_404924340.1	WP_160583779.1
OG0000056	MFC_MF30_proteins	WP_404924340.1	WP_160605584.1
OG0000056	MFC_MF33_proteins	WP_404924340.1	WP_160609397.1
OG0000056	MHP_MHP650_proteins	WP_404924340.1	WP_160600810.1
OG0000056	MHP_KM014_proteins	WP_404924340.1	WP_157696708.1, WP_157696707.1
OG0000056	MHP_ES2L_proteins	WP_404924340.1	WP_179221272.1
OG0000056	MHP_UFV01_proteins	WP_404924340.1	WP_243215894.1
OG0000056	MHP_UFV02_proteins	WP_404924340.1	WP_243215894.1
OG0000056	MHP_MHP694_proteins	WP_404924340.1	WP_160606927.1
OG0000056	MHP_MHP691_proteins	WP_404924340.1	WP_160607757.1
OG0000056	MHP_168L_proteins	WP_404924340.1	WP_143826159.1
OG0000056	MHP_TB1_proteins	WP_404924340.1	WP_143826159.1
OG0000056	MHP_168_proteins	WP_404924340.1	WP_148218555.1
OG0000056	MHP_153B_proteins	WP_404924340.1	WP_404924050.1
OG0000056	MHP_154B_proteins	WP_404924340.1	WP_404924050.1
OG0000056	MHP_F72C_proteins	WP_404924340.1	WP_146379764.1
OG0000056	MHP_Ue273_proteins	WP_404924340.1	WP_347952327.1
OG0000056	MHP_133A_proteins	WP_404924340.1	WP_404924340.1
OG0000057	MHP_MHP709_proteins	WP_404924285.1	WP_160587863.1
OG0000057	MHP_MHP696_proteins	WP_404924285.1	WP_160587863.1
OG0000057	MHP_116_proteins	WP_404924285.1	WP_348602591.1
OG0000057	MHP_MHP699_proteins	WP_404924285.1	WP_280996564.1
OG0000057	MFC_MF33_proteins	WP_404924285.1	WP_258556751.1
OG0000057	MFC_ATCC27716_proteins	WP_404924285.1	WP_231237864.1
OG0000057	MFC_MF11_proteins	WP_404924285.1	WP_231237864.1
OG0000057	MFC_Ms42_proteins	WP_404924285.1	WP_231237864.1
OG0000057	MFC_MF18_proteins	WP_404924285.1	WP_255454457.1
OG0000057	MFC_MF29_proteins	WP_404924285.1	WP_258555750.1
OG0000057	MFC_MF22_proteins	WP_404924285.1	WP_258556597.1
OG0000057	MFC_MF30_proteins	WP_404924285.1	WP_258555107.1
OG0000057	MHP_11_proteins	WP_404924285.1	WP_232039550.1
OG0000057	MHP_232_proteins	WP_404924285.1	WP_232039550.1
OG0000057	MHP_NCTC10127_proteins	WP_404924285.1	WP_232039550.1
OG0000057	MHP_KM014_proteins	WP_404924285.1	WP_094521783.1
OG0000057	MHP_MHP650_proteins	WP_404924285.1	WP_258556625.1, WP_258556626.1
OG0000057	MHP_168L_proteins	WP_404924285.1	WP_014579950.1
OG0000057	MHP_168_proteins	WP_404924285.1	WP_228365395.1
OG0000057	MHP_TB1_proteins	WP_404924285.1	WP_228365395.1
OG0000057	MHP_LH_proteins	WP_404924285.1	WP_233688511.1
OG0000057	MHP_ES2L_proteins	WP_404924285.1	WP_240536610.1
OG0000057	MHP_ES2_proteins	WP_404924285.1	WP_240536348.1
OG0000057	MHP_J_proteins	WP_404924285.1	WP_011284288.1
OG0000057	MHP_MHP694_proteins	WP_404924285.1	WP_160606566.1
OG0000057	MHP_Ue273_proteins	WP_404924285.1	WP_347952267.1, WP_347952268.1
OG0000057	MHP_F72C_proteins	WP_404924285.1	WP_146379697.1
OG0000057	MHP_4284_proteins	WP_404924285.1	WP_020835847.1
OG0000057	MHP_7422_proteins	WP_404924285.1	WP_020835847.1
OG0000057	MHP_98_proteins	WP_404924285.1	WP_020835847.1
OG0000057	MHP_MHP679_proteins	WP_404924285.1	WP_020835847.1
OG0000057	MHP_1257_proteins	WP_404924285.1	WP_348571813.1
OG0000057	MHP_7448_proteins	WP_404924285.1	WP_011290343.1
OG0000057	MHP_UFV01_proteins	WP_404924285.1	WP_011290343.1
OG0000057	MHP_UFV02_proteins	WP_404924285.1	WP_011290343.1
OG0000057	MHP_154B_proteins	WP_404924285.1	WP_404924596.1
OG0000057	MHP_MHP691_proteins	WP_404924285.1	WP_258555568.1
OG0000057	MHP_111A_proteins	WP_404924285.1	WP_220191159.1
OG0000057	MHP_112B_proteins	WP_404924285.1	WP_258555814.1
OG0000057	MHP_153B_proteins	WP_404924285.1	WP_258555814.1
OG0000057	MHP_MHP653_proteins	WP_404924285.1	WP_258555814.1
OG0000057	MHP_MHP682_proteins	WP_404924285.1	WP_258555814.1
OG0000057	MHP_133A_proteins	WP_404924285.1	WP_404924285.1
OG0000058	MHP_112B_proteins	WP_404924373.1	WP_404913752.1
OG0000058	MHP_98_proteins	WP_404924373.1	WP_179695838.1
OG0000058	MHP_LH_proteins	WP_404924373.1	WP_179695838.1
OG0000058	MHP_111A_proteins	WP_404924373.1	WP_404912420.1
OG0000058	MHP_153B_proteins	WP_404924373.1	WP_404923930.1
OG0000058	MHP_154B_proteins	WP_404924373.1	WP_404923930.1
OG0000058	MHP_232_proteins	WP_404924373.1	WP_011205927.1
OG0000058	MHP_UFV01_proteins	WP_404924373.1	WP_243216113.1
OG0000058	MHP_UFV02_proteins	WP_404924373.1	WP_243216113.1
OG0000058	MHP_7422_proteins	WP_404924373.1	WP_011290242.1
OG0000058	MHP_7448_proteins	WP_404924373.1	WP_011290242.1
OG0000058	MHP_KM014_proteins	WP_404924373.1	WP_094521760.1
OG0000058	MHP_ES2_proteins	WP_404924373.1	WP_240536387.1
OG0000058	MHP_MHP682_proteins	WP_404924373.1	WP_160585715.1
OG0000058	MHP_MHP691_proteins	WP_404924373.1	WP_160585715.1
OG0000058	MHP_MHP699_proteins	WP_404924373.1	WP_160584937.1
OG0000058	MHP_ES2L_proteins	WP_404924373.1	WP_179221205.1
OG0000058	MHP_MHP650_proteins	WP_404924373.1	WP_160601091.1
OG0000058	MHP_133A_proteins	WP_404924373.1	WP_404924373.1
OG0000058	MHP_111A_proteins	WP_404924374.1	WP_404912418.1
OG0000058	MHP_KM014_proteins	WP_404924374.1	WP_094521570.1
OG0000058	MHP_11_proteins	WP_404924374.1	WP_011206355.1
OG0000058	MHP_232_proteins	WP_404924374.1	WP_011206355.1
OG0000058	MHP_NCTC10127_proteins	WP_404924374.1	WP_011206355.1
OG0000058	MHP_168L_proteins	WP_404924374.1	WP_014580039.1
OG0000058	MHP_168_proteins	WP_404924374.1	WP_014580039.1
OG0000058	MHP_TB1_proteins	WP_404924374.1	WP_014580039.1
OG0000058	MHP_153B_proteins	WP_404924374.1	WP_404923929.1
OG0000058	MHP_154B_proteins	WP_404924374.1	WP_404923929.1
OG0000058	MHP_ES2L_proteins	WP_404924374.1	WP_240536615.1
OG0000058	MHP_MHP682_proteins	WP_404924374.1	WP_240536615.1
OG0000058	MHP_MHP650_proteins	WP_404924374.1	WP_160601093.1
OG0000058	MHP_MHP699_proteins	WP_404924374.1	WP_160601093.1
OG0000058	MHP_133A_proteins	WP_404924374.1	WP_404924374.1
OG0000059	MHP_NCTC10127_proteins	WP_404924375.1, WP_404924377.1	WP_129640608.1
OG0000059	MHP_98_proteins	WP_404924375.1, WP_404924377.1	WP_220200465.1
OG0000059	MHP_153B_proteins	WP_404924375.1	WP_404923926.1
OG0000059	MHP_154B_proteins	WP_404924375.1	WP_404923926.1
OG0000059	MHP_133A_proteins	WP_404924375.1	WP_404924375.1
OG0000059	MHP_153B_proteins	WP_404924377.1	WP_404923925.1
OG0000059	MHP_154B_proteins	WP_404924377.1	WP_404923925.1
OG0000059	MHP_ES2_proteins	WP_404924377.1	WP_240536325.1
OG0000059	MHP_7422_proteins	WP_404924377.1	WP_020835553.1
OG0000059	MHP_7448_proteins	WP_404924377.1	WP_148174331.1
OG0000059	MHP_UFV01_proteins	WP_404924377.1	WP_243216109.1
OG0000059	MHP_UFV02_proteins	WP_404924377.1	WP_243216109.1
OG0000059	MHP_KM014_proteins	WP_404924377.1	WP_094521751.1, WP_094521761.1
OG0000059	MFC_MF29_proteins	WP_404924377.1	WP_258555782.1
OG0000059	MHP_MHP679_proteins	WP_404924377.1	WP_258555663.1
OG0000059	MHP_168_proteins	WP_404924377.1	WP_014579680.1
OG0000059	MHP_168L_proteins	WP_404924377.1	WP_016340198.1
OG0000059	MHP_TB1_proteins	WP_404924377.1	WP_252862170.1
OG0000059	MHP_MHP682_proteins	WP_404924377.1	WP_258555832.1
OG0000059	MHP_MHP650_proteins	WP_404924377.1	WP_258555521.1
OG0000059	MHP_MHP691_proteins	WP_404924377.1	WP_258555521.1
OG0000059	MHP_MHP699_proteins	WP_404924377.1	WP_258555521.1
OG0000059	MHP_133A_proteins	WP_404924377.1	WP_404924377.1
OG0000060	MHP_MHP709_proteins	WP_020835489.1	WP_225973002.1
OG0000060	MHP_F72C_proteins	WP_020835489.1	WP_225973002.1
OG0000060	MHP_MHP696_proteins	WP_020835489.1	WP_225973002.1
OG0000060	MHP_MHP650_proteins	WP_020835489.1	WP_220200887.1
OG0000060	MHP_ES2L_proteins	WP_020835489.1	WP_220191083.1
OG0000060	MHP_KM014_proteins	WP_020835489.1	WP_011283837.1
OG0000060	MHP_MHP699_proteins	WP_020835489.1	WP_160584842.1
OG0000060	MHP_168L_proteins	WP_020835489.1	WP_228365399.1
OG0000060	MHP_168_proteins	WP_020835489.1	WP_228365399.1
OG0000060	MHP_TB1_proteins	WP_020835489.1	WP_252862118.1
OG0000060	MHP_111A_proteins	WP_020835489.1	WP_258556516.1
OG0000060	MHP_7422_proteins	WP_020835489.1	WP_258556516.1
OG0000060	MHP_98_proteins	WP_020835489.1	WP_258556516.1
OG0000060	MHP_112B_proteins	WP_020835489.1	WP_020835489.1
OG0000060	MHP_1257_proteins	WP_020835489.1	WP_020835489.1
OG0000060	MHP_133A_proteins	WP_020835489.1	WP_020835489.1
OG0000060	MHP_153B_proteins	WP_020835489.1	WP_020835489.1
OG0000060	MHP_154B_proteins	WP_020835489.1	WP_020835489.1
OG0000060	MHP_7448_proteins	WP_020835489.1	WP_020835489.1
OG0000060	MHP_ES2_proteins	WP_020835489.1	WP_020835489.1
OG0000060	MHP_MHP691_proteins	WP_020835489.1	WP_020835489.1
OG0000060	MHP_Ue273_proteins	WP_020835489.1	WP_020835489.1
OG0000061	MHP_MHP709_proteins	WP_404924566.1	WP_160587888.1
OG0000061	MHP_MHP650_proteins	WP_404924566.1	WP_160587888.1
OG0000061	MHP_MHP696_proteins	WP_404924566.1	WP_160587888.1
OG0000061	MHP_111A_proteins	WP_404924566.1	WP_404911806.1
OG0000061	MHP_112B_proteins	WP_404924566.1	WP_404913627.1
OG0000061	MHP_153B_proteins	WP_404924566.1	WP_020835703.1
OG0000061	MHP_154B_proteins	WP_404924566.1	WP_020835703.1
OG0000061	MHP_7422_proteins	WP_404924566.1	WP_020835703.1
OG0000061	MHP_F72C_proteins	WP_404924566.1	WP_146379613.1
OG0000061	MHP_MHP682_proteins	WP_404924566.1	WP_146379613.1
OG0000061	MHP_MHP691_proteins	WP_404924566.1	WP_146379613.1
OG0000061	MHP_MHP699_proteins	WP_404924566.1	WP_146379613.1
OG0000061	MHP_MHP653_proteins	WP_404924566.1	WP_160615544.1
OG0000061	MHP_116_proteins	WP_404924566.1	WP_348602835.1
OG0000061	MHP_98_proteins	WP_404924566.1	WP_179696104.1
OG0000061	MHP_J_proteins	WP_404924566.1	WP_044284624.1
OG0000061	MHP_UFV01_proteins	WP_404924566.1	WP_044284624.1
OG0000061	MHP_UFV02_proteins	WP_404924566.1	WP_044284624.1
OG0000061	MHP_11_proteins	WP_404924566.1	WP_011206139.1
OG0000061	MHP_232_proteins	WP_404924566.1	WP_011206139.1
OG0000061	MHP_NCTC10127_proteins	WP_404924566.1	WP_011206139.1
OG0000061	MHP_1257_proteins	WP_404924566.1	WP_135618818.1
OG0000061	MHP_133A_proteins	WP_404924566.1	WP_135618818.1
OG0000061	MHP_4284_proteins	WP_404924566.1	WP_135618818.1
OG0000061	MHP_ES2L_proteins	WP_404924566.1	WP_135618818.1
OG0000061	MHP_ES2_proteins	WP_404924566.1	WP_135618818.1
OG0000061	MHP_LH_proteins	WP_404924566.1	WP_135618818.1
OG0000061	MHP_MHP694_proteins	WP_404924566.1	WP_135618818.1, WP_258555435.1
OG0000061	MHP_Ue273_proteins	WP_404924566.1	WP_135618818.1
OG0000061	MHP_168L_proteins	WP_404924566.1	WP_014579745.1
OG0000061	MHP_168_proteins	WP_404924566.1	WP_014579745.1
OG0000061	MHP_TB1_proteins	WP_404924566.1	WP_014579745.1
OG0000061	MHP_KM014_proteins	WP_404924566.1	WP_094521669.1
OG0000062	MHP_MHP709_proteins	WP_011206522.1	WP_160588098.1
OG0000062	MHP_153B_proteins	WP_011206522.1	WP_160588098.1
OG0000062	MHP_154B_proteins	WP_011206522.1	WP_160588098.1
OG0000062	MHP_MHP650_proteins	WP_011206522.1	WP_160588098.1
OG0000062	MHP_MHP653_proteins	WP_011206522.1	WP_160588098.1
OG0000062	MHP_MHP691_proteins	WP_011206522.1	WP_160588098.1
OG0000062	MHP_MHP696_proteins	WP_011206522.1	WP_160588098.1
OG0000062	MHP_Ue273_proteins	WP_011206522.1	WP_160588098.1
OG0000062	MFC_ATCC27716_proteins	WP_011206522.1	WP_002557486.1
OG0000062	MFC_MF11_proteins	WP_011206522.1	WP_002557486.1
OG0000062	MFC_MF18_proteins	WP_011206522.1	WP_002557486.1
OG0000062	MFC_MF22_proteins	WP_011206522.1	WP_002557486.1
OG0000062	MFC_MF30_proteins	WP_011206522.1	WP_002557486.1
OG0000062	MFC_Ms42_proteins	WP_011206522.1	WP_002557486.1
OG0000062	MFC_MF29_proteins	WP_011206522.1	WP_160581109.1
OG0000062	MFC_MF33_proteins	WP_011206522.1	WP_160581109.1
OG0000062	MHP_7448_proteins	WP_011206522.1	WP_011290443.1
OG0000062	MHP_F72C_proteins	WP_011206522.1	WP_011290443.1
OG0000062	MHP_MHP694_proteins	WP_011206522.1	WP_011290443.1
OG0000062	MHP_168L_proteins	WP_011206522.1	WP_014580045.1
OG0000062	MHP_168_proteins	WP_011206522.1	WP_014580045.1
OG0000062	MHP_TB1_proteins	WP_011206522.1	WP_252862161.1
OG0000062	MHP_111A_proteins	WP_011206522.1	WP_094521530.1
OG0000062	MHP_112B_proteins	WP_011206522.1	WP_094521530.1
OG0000062	MHP_KM014_proteins	WP_011206522.1	WP_094521530.1
OG0000062	MHP_LH_proteins	WP_011206522.1	WP_094521530.1
OG0000062	MHP_MHP679_proteins	WP_011206522.1	WP_094521530.1
OG0000062	MHP_MHP699_proteins	WP_011206522.1	WP_094521530.1
OG0000062	MHP_UFV01_proteins	WP_011206522.1	WP_094521530.1
OG0000062	MHP_UFV02_proteins	WP_011206522.1	WP_094521530.1
OG0000062	MHP_11_proteins	WP_011206522.1	WP_011206522.1
OG0000062	MHP_1257_proteins	WP_011206522.1	WP_011206522.1
OG0000062	MHP_133A_proteins	WP_011206522.1	WP_011206522.1
OG0000062	MHP_232_proteins	WP_011206522.1	WP_011206522.1
OG0000062	MHP_4284_proteins	WP_011206522.1	WP_011206522.1
OG0000062	MHP_7422_proteins	WP_011206522.1	WP_011206522.1
OG0000062	MHP_98_proteins	WP_011206522.1	WP_011206522.1
OG0000062	MHP_ES2L_proteins	WP_011206522.1	WP_011206522.1
OG0000062	MHP_ES2_proteins	WP_011206522.1	WP_011206522.1
OG0000062	MHP_MHP682_proteins	WP_011206522.1	WP_011206522.1
OG0000062	MHP_NCTC10127_proteins	WP_011206522.1	WP_011206522.1
OG0000062	MHP_116_proteins	WP_011206522.1	WP_348602661.1, WP_011206522.1
OG0000062	MHP_J_proteins	WP_011206522.1	WP_011284389.1
OG0000063	MHP_MHP709_proteins	WP_041361715.1	WP_146379768.1
OG0000063	MHP_F72C_proteins	WP_041361715.1	WP_146379768.1
OG0000063	MHP_MHP696_proteins	WP_041361715.1	WP_146379768.1
OG0000063	MHP_153B_proteins	WP_041361715.1	WP_404924054.1
OG0000063	MHP_154B_proteins	WP_041361715.1	WP_404924054.1
OG0000063	MHP_ES2_proteins	WP_041361715.1	WP_135619169.1
OG0000063	MHP_MHP682_proteins	WP_041361715.1	WP_160585761.1
OG0000063	MHP_MHP694_proteins	WP_041361715.1	WP_160606495.1
OG0000063	MHP_Ue273_proteins	WP_041361715.1	WP_160606495.1
OG0000063	MHP_116_proteins	WP_041361715.1	WP_348602663.1, WP_348602660.1
OG0000063	MHP_7448_proteins	WP_041361715.1	WP_044272678.1
OG0000063	MHP_MHP691_proteins	WP_041361715.1	WP_160607710.1
OG0000063	MHP_J_proteins	WP_041361715.1	WP_044284735.1
OG0000063	MHP_98_proteins	WP_041361715.1	WP_179695867.1
OG0000063	MHP_1257_proteins	WP_041361715.1	WP_348571897.1
OG0000063	MFC_MF18_proteins	WP_041361715.1	WP_160593336.1
OG0000063	MFC_MF33_proteins	WP_041361715.1	WP_160609377.1
OG0000063	MFC_ATCC27716_proteins	WP_041361715.1	WP_002557487.1
OG0000063	MFC_Ms42_proteins	WP_041361715.1	WP_002557487.1
OG0000063	MFC_MF11_proteins	WP_041361715.1	WP_160583767.1
OG0000063	MFC_MF22_proteins	WP_041361715.1	WP_160583767.1
OG0000063	MFC_MF29_proteins	WP_041361715.1	WP_160581110.1
OG0000063	MFC_MF30_proteins	WP_041361715.1	WP_160605552.1
OG0000063	MHP_KM014_proteins	WP_041361715.1	WP_094521529.1
OG0000063	MHP_LH_proteins	WP_041361715.1	WP_233688580.1
OG0000063	MHP_11_proteins	WP_041361715.1	WP_011206521.1
OG0000063	MHP_232_proteins	WP_041361715.1	WP_011206521.1
OG0000063	MHP_NCTC10127_proteins	WP_041361715.1	WP_011206521.1
OG0000063	MHP_UFV01_proteins	WP_041361715.1	WP_011206521.1
OG0000063	MHP_UFV02_proteins	WP_041361715.1	WP_011206521.1
OG0000063	MHP_ES2L_proteins	WP_041361715.1	WP_179221276.1
OG0000063	MHP_168L_proteins	WP_041361715.1	WP_016340258.1
OG0000063	MHP_TB1_proteins	WP_041361715.1	WP_252862162.1
OG0000063	MHP_168_proteins	WP_041361715.1	WP_014580044.1
OG0000063	MHP_111A_proteins	WP_041361715.1	WP_404912101.1
OG0000063	MHP_112B_proteins	WP_041361715.1	WP_404912101.1
OG0000063	MHP_4284_proteins	WP_041361715.1	WP_406823204.1
